region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,qualification_status,disqualification_reason
20075,398.0,0.24875,0.5768,1.3,2709.429648241206,640.2738693467337,-29468.653266331658,-22260.241206030143,36.9312,2699,627,2722,657,7.2272,4.577,28.3605,7.0289,5.2735,-4446.6569,1.0,0.4321,0.4497,398.0,0.757334,0.738919,0.153077,1.0,1.0,0.032328,0.031086,0.007111,1.0,1.0,0.00575,0.007665,0.00137,0.006893,0.012586,0.005283,-0.00313,-0.005068,398,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20151,1322.0,0.82625,0.4393,1.16,2725.2413010590017,2080.871406959153,6546.285173978824,-22655.532526475043,23.583,2700,2051,2751,2110,7.7714,4.4555,27.5734,6.7458,3.569,827.0865,1.0,0.3942,0.4283,1322.0,0.292276,0.283559,0.072018,1.0,1.0,0.070911,0.067193,0.022901,1.0,1.0,-0.000145,0.000689,0.000937,0.001,-0.001057,-0.003956,-0.007415,-0.008721,1322,1.0,150.2524,84.7415,UNCERTAIN,high_shadow_variation
20156,330.0,0.20625,0.4459,1.85,2714.469696969697,324.1454545454545,-37371.86363636364,-22386.24242424243,43.5636,2705,307,2725,344,5.3335,2.0583,12.7439,5.096,1.322,-4306.3716,1.0,0.5105,0.4173,330.0,0.222475,0.22102,0.027813,1.0,1.0,0.036873,0.037451,0.003689,1.0,1.0,0.003948,0.003533,0.003866,0.000499,0.009773,0.009589,0.006534,0.008539,330,1.0,-3.2933,98.4107,UNCERTAIN,high_shadow_variation
20170,792.0,0.495,0.4087,1.34,2723.8623737373737,674.4090909090909,-28615.272727272728,-22621.059343434343,36.4766,2706,652,2744,703,10.6128,6.0629,28.2063,9.2304,5.0248,-4439.9024,1.0,0.4382,0.4522,792.0,0.846551,0.813157,0.222573,1.0,1.0,0.027258,0.02651,0.003857,1.0,1.0,0.003773,0.005458,0.004376,0.001606,0.004004,0.007698,-0.002553,-0.004951,792,1.0,-42.3675,82.1954,UNCERTAIN,high_slope_variation; high_shadow_variation
20219,804.0,0.5025,0.4457,1.07,2718.38184079602,1879.1019900497515,1502.0497512437796,-22484.04601990049,22.5347,2698,1858,2739,1902,5.8979,3.373,19.5248,4.5476,1.9347,158.8797,1.0,0.6127,0.4336,804.0,0.26611,0.259095,0.069556,1.0,1.0,0.068397,0.065738,0.011507,1.0,1.0,0.002603,0.007049,0.00621,0.001611,0.000116,0.001748,-0.002699,-0.002088,804,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20227,269.0,0.168125,0.4804,1.4,2713.28624535316,699.3085501858736,-27992.78624535316,-22356.65613382899,35.8247,2701,691,2729,711,8.6971,3.3401,19.8343,7.8078,2.2436,-4376.1689,1.0,0.248,0.3713,269.0,0.362774,0.31709,0.12131,1.0,1.0,0.028328,0.024948,0.006754,1.0,1.0,0.00046,0.001303,0.002508,-0.000289,0.00961,0.006667,-0.000958,-0.002297,269,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20322,1127.0,0.704375,0.5576,1.09,2709.843833185448,1835.7692990239573,418.73247559893935,-22270.595829636208,22.275,2685,1816,2732,1859,9.4831,3.5719,28.1307,7.8522,2.075,85.4425,1.0,0.4779,0.4358,1127.0,0.209073,0.203596,0.044466,1.0,1.0,0.088181,0.083172,0.022141,1.0,1.0,0.00144,0.01012,0.005253,0.000702,-0.000939,-0.000201,-0.004407,-0.004116,946,0.8394,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20324,654.0,0.40875,0.4906,1.39,2739.1804281345567,2109.414373088685,7259.85932721712,-23004.01070336392,24.123,2720,2092,2763,2123,9.2639,3.9506,28.5098,7.4467,2.4089,850.2408,1.0,0.2731,0.4089,654.0,0.33368,0.329101,0.081278,1.0,1.0,0.064148,0.058616,0.016981,1.0,1.0,0.000311,0.001006,0.001103,0.000723,-0.001823,-0.004441,-0.007113,-0.010082,654,1.0,150.2524,84.7415,UNCERTAIN,high_shadow_variation
20343,950.0,0.59375,0.4398,1.07,2734.377894736842,1856.8768421052632,946.42105263158,-22883.947368421053,22.904,2712,1834,2757,1882,5.4979,3.4015,18.6561,4.5861,2.6077,168.4565,1.0,0.374,0.4163,950.0,0.212254,0.196685,0.063432,1.0,1.0,0.079193,0.075344,0.021217,1.0,1.0,0.001295,0.002278,0.000506,0.001074,0.00016,0.000894,-0.006595,-0.007972,950,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20438,389.0,0.243125,0.5589,1.21,2741.424164524421,704.8380462724936,-27854.548843187666,-23060.10411311053,36.1613,2731,691,2755,720,6.2234,3.5794,22.4895,6.0824,3.0183,-4443.6743,1.0,0.7385,0.4017,389.0,0.395665,0.397378,0.104649,1.0,1.0,0.032095,0.031522,0.002701,1.0,1.0,-3e-06,0.002656,0.003242,0.001895,0.002731,0.020119,0.001675,-0.00303,389,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20458,354.0,0.22125,0.5438,1.48,2747.087570621469,1886.6214689265537,1690.0367231638447,-23201.689265536726,23.2637,2731,1876,2762,1897,6.2132,3.8266,19.7584,4.9424,1.8318,168.2614,1.0,0.7304,0.3897,354.0,0.279619,0.266587,0.06606,1.0,1.0,0.081217,0.080029,0.011678,1.0,1.0,0.001429,-0.000715,0.001458,-8e-06,-0.001499,-0.005869,-0.010642,-0.009984,354,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20482,342.0,0.21375,0.4597,1.29,2741.62865497076,318.00877192982455,-37525.28070175439,-23065.216374269003,44.047,2729,301,2753,332,7.9693,4.4917,18.6169,7.0712,3.5469,-4407.6239,1.0,0.429,0.4592,342.0,0.268203,0.259666,0.049176,1.0,1.0,0.025487,0.025806,0.00359,1.0,1.0,0.002563,0.001507,0.004062,0.00056,0.007279,0.001714,0.003543,-0.002098,342,1.0,-3.2933,98.4107,UNCERTAIN,high_shadow_variation
20490,364.0,0.2275,0.6128,1.23,2757.714285714286,2708.75,22243.25,-23467.357142857145,32.3346,2745,2697,2772,2719,10.3895,3.2356,21.4852,9.2026,2.2407,2065.5502,1.0,0.4249,0.4454,364.0,0.287636,0.290257,0.04846,1.0,1.0,0.084259,0.083499,0.012405,1.0,1.0,-0.001157,-8.2e-05,0.000701,0.000831,-0.002342,-0.000434,-0.011091,-0.009097,364,1.0,206.9462,82.5201,UNCERTAIN,high_shadow_variation
20522,189.0,0.118125,0.5,1.17,2748.121693121693,1873.5026455026452,1362.0661375661366,-23227.542328042327,23.268,2737,1865,2758,1883,5.871,3.6135,21.8141,3.8965,1.0494,165.6811,1.0,0.5137,0.4619,189.0,0.262147,0.252233,0.065014,1.0,1.0,0.080712,0.077507,0.020428,1.0,1.0,0.000571,-0.001724,0.001094,0.000211,-0.001431,-0.00795,-0.014486,-0.013344,189,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20560,1312.0,0.82,0.4447,1.18,2747.3147865853657,1922.8163109756097,2594.9077743902453,-23207.36966463414,23.3525,2725,1892,2775,1951,8.1797,3.1525,24.9439,6.8516,1.9128,116.3948,1.0,0.7894,0.3835,1312.0,0.275101,0.272471,0.059453,1.0,1.0,0.066454,0.060602,0.025681,1.0,1.0,0.000996,0.001513,0.000696,0.000912,-0.0015,-0.003562,-0.013406,-0.012775,1312,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20576,407.0,0.254375,0.5591,1.08,2765.071253071253,767.041769041769,-26299.45577395577,-23651.281326781333,35.3701,2752,754,2780,780,5.2735,3.5896,20.7069,3.9873,1.9233,-4365.2577,1.0,0.7955,0.3582,407.0,0.269619,0.261579,0.051774,1.0,1.0,0.040082,0.037165,0.010014,1.0,1.0,0.000192,0.004,0.001227,0.003121,0.001544,0.002895,-0.003685,-0.005066,407,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20585,1081.0,0.675625,0.575,1.18,2755.9148936170213,734.1406105457909,-27121.98473635523,-23422.37234042553,35.8358,2734,716,2781,756,6.664,3.3512,23.3565,5.5226,2.5184,-4379.8958,1.0,0.4127,0.4232,1081.0,0.298086,0.28179,0.076297,1.0,1.0,0.032628,0.032848,0.003286,1.0,1.0,0.000505,0.002334,0.001945,0.002431,0.001451,0.004963,-0.002403,-0.005254,1081,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20662,937.0,0.585625,0.3757,1.35,2766.368196371398,623.3105656350053,-29892.735859124867,-23683.70490928495,38.1377,2738,604,2796,647,6.9435,4.8538,21.3648,5.866,4.2372,-4626.1049,1.0,0.4408,0.4475,937.0,0.652221,0.610814,0.306989,1.0,1.0,0.018387,0.015263,0.015032,1.0,1.0,0.008609,0.013399,0.003016,0.003573,0.003026,0.009491,0.001126,-0.003398,937,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20667,783.0,0.489375,0.5374,1.52,2772.914431673052,1851.5632183908049,813.5804597701135,-23847.3607918263,23.8618,2751,1835,2798,1866,4.6053,2.1735,13.7442,3.8226,1.4503,194.9028,1.0,0.3418,0.4159,783.0,0.145114,0.138606,0.034383,1.0,1.0,0.105763,0.104532,0.020675,1.0,1.0,0.002978,0.001516,-0.000749,-0.001774,0.002533,-0.000666,-0.004559,-0.003861,783,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20679,139.0,0.086875,0.6619,1.07,2773.7841726618703,580.0503597122303,-30974.241007194243,-23869.10431654676,39.1041,2767,574,2782,588,4.2299,2.8958,20.3347,4.4872,2.2958,-4615.2478,1.0,0.4127,0.4119,139.0,0.192485,0.183431,0.042222,1.0,1.0,0.012197,0.012129,0.001236,1.0,1.0,0.012403,0.015204,0.004675,0.003493,0.004941,0.004837,0.000122,-0.006875,139,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20680,572.0,0.3575,0.5448,1.17,2764.552447552448,602.534965034965,-30412.125874125875,-23638.31118881119,38.5183,2750,590,2785,620,4.8441,3.2117,15.2496,3.8344,2.4657,-4635.1486,1.0,0.6776,0.4136,572.0,0.426068,0.315419,0.256153,1.0,1.0,0.015095,0.014933,0.001748,1.0,1.0,0.00999,0.015139,0.004853,0.00353,0.005809,0.008443,0.001165,-0.003881,572,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20706,756.0,0.4725,0.5948,1.32,2777.222222222222,703.3280423280423,-27892.29894179894,-23955.055555555547,36.7671,2757,688,2798,719,6.4491,3.1429,22.0362,5.7486,2.4183,-4449.2871,1.0,0.4935,0.4202,756.0,0.386496,0.378679,0.067506,1.0,1.0,0.026281,0.026543,0.004566,1.0,1.0,0.001819,0.006158,0.001288,0.002005,0.000708,0.00075,-0.00149,-0.001748,756,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20739,541.0,0.338125,0.5487,1.17,2778.218114602588,2982.499075785582,29086.97689463955,-23979.952865064697,37.6981,2764,2966,2793,3000,9.7496,3.0049,19.6633,8.5137,2.1372,2064.6705,1.0,0.1837,0.3654,541.0,0.242313,0.239927,0.057745,1.0,1.0,0.061059,0.058019,0.014353,1.0,1.0,0.000441,0.00039,0.002096,0.002913,-0.001243,-0.004242,-0.00148,-0.002369,541,1.0,224.1259,75.5495,UNCERTAIN,high_shadow_variation
20776,1029.0,0.643125,0.5092,1.09,2771.196307094266,1758.45286686103,-1514.1783284742487,-23804.40767735665,23.853,2749,1739,2796,1782,6.7858,3.6662,18.0773,5.6391,2.2398,9.7499,1.0,0.3956,0.4485,1029.0,0.190925,0.177588,0.058663,1.0,1.0,0.093422,0.096148,0.025838,1.0,1.0,0.005231,0.006776,0.000358,0.000389,-0.000268,-0.002003,-0.0064,-0.00493,1029,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20806,242.0,0.15125,0.605,1.56,2782.280991735537,1690.3760330578511,-3216.0991735537245,-24081.524793388424,24.2958,2776,1678,2792,1703,7.8942,3.6478,18.1003,6.6044,2.4844,-184.6051,1.0,0.7223,0.4081,242.0,0.161247,0.153207,0.038195,1.0,1.0,0.074167,0.073164,0.010193,1.0,1.0,0.024394,0.011201,0.003462,0.002149,0.008693,0.006295,0.008813,0.005311,242,1.0,147.9055,80.9548,UNCERTAIN,high_shadow_variation
20867,257.0,0.160625,0.6346,1.8,2784.848249027237,487.84435797665367,-33279.391050583654,-24145.70622568093,41.116,2778,475,2793,502,5.6871,3.0541,17.2805,5.2051,1.8632,-4557.5981,1.0,0.2392,0.3549,257.0,0.267136,0.264117,0.05239,1.0,1.0,0.036491,0.036399,0.004781,1.0,1.0,0.008784,0.00992,0.004089,0.005805,0.0049,0.007672,0.002692,0.000614,257,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20893,712.0,0.445,0.5086,1.79,2790.002808988764,2409.0477528089887,14750.693820224718,-24274.570224719108,28.4056,2774,2384,2802,2434,9.2017,4.807,22.3179,7.8087,3.6513,-454.238,1.0,0.2456,0.3983,712.0,,,,0.0,0.0,0.073321,0.072177,0.022113,1.0,1.0,-0.000431,-0.00042,0.000642,0.000944,0.002656,0.003135,-0.004418,-0.004709,712,1.0,206.9462,82.5201,UNCERTAIN,high_shadow_variation
20907,354.0,0.22125,0.5673,1.08,2794.601694915254,2371.5112994350284,13812.282485875709,-24389.542372881348,28.0298,2782,2361,2808,2385,9.966,4.7874,26.3172,8.3558,4.0438,-426.6537,1.0,0.2688,0.4093,354.0,,,,0.0,0.0,0.076969,0.077404,0.02015,1.0,1.0,-0.000308,0.000153,0.000326,0.003134,0.004355,0.004388,-0.00104,-0.003786,354,1.0,150.2524,84.7415,UNCERTAIN,high_shadow_variation
20918,193.0,0.120625,0.4468,1.33,2788.559585492228,720.2435233160621,-27469.41191709845,-24238.489637305694,36.6343,2776,712,2800,730,7.0905,4.0225,18.7897,5.0426,1.4682,-4435.9105,1.0,0.7892,0.3732,193.0,0.38657,0.389766,0.057363,1.0,1.0,0.023157,0.02314,0.003327,1.0,1.0,0.001726,0.006222,0.000482,0.001578,0.001155,-0.001696,-0.001001,-0.000712,193,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
20966,464.0,0.29,0.3537,1.28,2805.25,628.7629310344828,-29756.42672413793,-24655.75,38.6438,2787,612,2828,644,5.1809,3.1109,22.576,4.0956,1.9293,-4634.2447,1.0,0.635,0.4387,464.0,0.205068,0.184687,0.062356,1.0,1.0,0.07015,0.071218,0.022649,1.0,1.0,0.005833,0.0142,0.001356,0.003283,0.003862,0.006973,0.000695,0.000311,464,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
20984,214.0,0.13375,0.5095,1.05,2805.3598130841124,529.0514018691589,-32249.21495327103,-24658.495327102806,40.5961,2797,518,2817,539,5.6749,2.754,15.803,4.7577,1.5847,-4649.8194,1.0,0.3748,0.4254,214.0,0.211351,0.201726,0.047202,1.0,1.0,0.05713,0.055385,0.007842,1.0,1.0,0.008203,0.014945,0.005064,0.005595,0.00841,0.008183,0.001773,0.007524,214,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
20986,478.0,0.29875,0.4552,1.17,2809.905857740586,1915.1192468619247,2402.481171548119,-24772.146443514648,24.8889,2792,1902,2827,1932,10.7222,5.7925,27.405,9.4099,4.831,176.151,1.0,0.0605,0.2068,478.0,0.260528,0.255361,0.052911,1.0,1.0,0.067076,0.060731,0.01682,1.0,1.0,0.001901,-0.000534,-0.000678,0.000292,-0.00434,-0.010079,-0.008886,-0.012283,478,1.0,73.237,102.5391,UNCERTAIN,high_slope_variation
20995,143.0,0.089375,0.5608,1.13,2799.3636363636365,604.5454545454545,-30361.86363636364,-24508.59090909091,39.0193,2791,595,2806,612,5.5305,3.397,20.6669,4.7409,1.8527,-4642.482,1.0,0.3303,0.3725,143.0,0.262442,0.249875,0.053354,1.0,1.0,0.089306,0.084435,0.01861,1.0,1.0,0.006915,0.0169,0.003998,0.004767,0.00526,0.004616,-0.001253,0.001188,143,1.0,-42.3675,82.1954,UNCERTAIN,high_shadow_variation
21014,374.0,0.23375,0.5397,1.57,2808.42513368984,2421.9171122994653,15072.42780748663,-24735.128342246,28.9663,2798,2406,2819,2439,7.2396,3.5223,17.098,6.1096,2.2149,-504.4961,1.0,0.3767,0.4326,374.0,,,,0.0,0.0,0.075556,0.070583,0.018691,1.0,1.0,0.001525,-0.000884,-0.001198,0.008481,0.000329,-0.001743,-0.000363,-0.005267,374,1.0,121.4255,96.4448,UNCERTAIN,high_shadow_variation
21021,878.0,0.54875,0.4695,1.62,2804.4179954441915,1864.013667425968,1124.841685649204,-24634.94988610479,24.6611,2787,1839,2821,1894,5.9778,2.7874,17.4596,5.1377,1.9154,211.0032,1.0,0.2294,0.373,878.0,0.165006,0.152367,0.047637,1.0,1.0,0.063478,0.060091,0.018378,1.0,1.0,0.002147,-0.000601,0.000351,0.000601,-0.002501,-0.004767,-0.007957,-0.010464,878,1.0,73.237,102.5391,UNCERTAIN,high_shadow_variation
21042,543.0,0.339375,0.5171,1.17,2814.357274401473,475.7550644567219,-33581.62338858195,-24883.431860036828,41.796,2800,457,2830,492,8.7524,5.0154,23.8641,7.3074,3.7988,-4638.5762,1.0,0.1473,0.2974,543.0,0.262744,0.234251,0.076955,1.0,1.0,0.047897,0.046375,0.008301,1.0,1.0,0.009708,0.007452,0.003847,0.005677,0.00643,0.003063,0.001743,0.002541,543,1.0,-96.3518,96.3954,UNCERTAIN,high_slope_variation
21059,166.0,0.10375,0.5929,1.43,2806.1987951807228,583.3253012048193,-30892.367469879515,-24679.469879518078,39.54,2797,577,2817,591,4.3798,2.3956,12.8697,3.6358,1.6107,-4645.8169,1.0,0.4137,0.4302,166.0,0.201871,0.205653,0.039404,1.0,1.0,0.082409,0.084407,0.0118,1.0,1.0,0.008879,0.01291,0.005382,0.005619,0.007475,0.009212,0.002514,0.007877,166,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21065,200.0,0.125,0.5848,1.06,2810.225,2452.84,15845.5,-24780.125,29.4139,2802,2445,2821,2463,7.6331,4.6243,19.5625,6.9963,3.3385,-454.4908,1.0,0.3188,0.4147,200.0,,,,0.0,0.0,0.072052,0.068701,0.011788,1.0,1.0,0.002995,0.00031,-0.001133,0.005833,0.000382,0.001243,0.000914,-0.006179,200,1.0,121.4255,96.4448,UNCERTAIN,high_shadow_variation
21068,1979.0,1.236875,0.2738,1.36,2845.735219807984,2967.820111167256,28720.002779181406,-25667.8804951996,38.5193,2795,2924,2894,2997,12.0034,5.0232,26.0931,10.339,3.8003,1981.9097,1.0,0.1039,0.2658,1979.0,0.257615,0.256211,0.051971,0.375947,0.375947,0.0857,0.082926,0.023935,1.0,1.0,-0.00031,-0.001335,-0.001654,-0.005825,-0.002435,-0.004077,-0.006152,-0.008534,1979,1.0,160.1585,85.0259,UNCERTAIN,high_slope_variation
21094,158.0,0.09875,0.6196,1.13,2815.430379746836,461.0379746835443,-33949.55063291139,-24910.25949367089,42.108,2808,454,2825,469,8.6507,3.7451,18.015,7.6621,2.96,-4650.3719,1.0,0.2299,0.3611,158.0,0.250143,0.25147,0.051515,1.0,1.0,0.046442,0.043604,0.008797,1.0,1.0,0.011132,0.008863,0.005242,0.007064,0.006777,0.004677,0.001421,0.000285,158,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21113,156.0,0.0975,0.619,1.29,2818.583333333333,723.3461538461538,-27391.84615384616,-24989.083333333343,37.0778,2812,714,2826,732,6.8703,3.7827,22.9348,5.7783,1.5476,-4420.3231,1.0,0.7451,0.3786,156.0,0.302514,0.302421,0.028849,1.0,1.0,0.074855,0.073316,0.008975,1.0,1.0,-0.000337,0.000973,0.002171,0.000903,0.001378,0.00145,-0.001731,0.00279,156,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21125,697.0,0.435625,0.4156,1.1,2810.1979913916784,505.7962697274032,-32830.59325681492,-24779.44978479196,41.1322,2789,485,2828,528,7.3315,3.9375,22.6873,6.2828,2.9175,-4636.4749,1.0,0.4351,0.4521,697.0,0.253784,0.247575,0.066477,1.0,1.0,0.05024,0.048976,0.006998,1.0,1.0,0.009274,0.011612,0.003944,0.005178,0.006476,0.005461,0.001982,0.003353,697,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21127,367.0,0.229375,0.6416,1.18,2807.874659400545,616.7820163487738,-30055.94959128065,-24721.366485013627,38.9166,2796,606,2822,628,6.662,3.3138,15.7736,5.4951,2.08,-4647.5652,1.0,0.7597,0.3804,367.0,0.207396,0.20488,0.043031,1.0,1.0,0.086966,0.085883,0.016858,1.0,1.0,0.007435,0.01273,0.002051,0.00374,0.00522,0.010238,0.002244,0.004402,367,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21142,447.0,0.279375,0.4869,1.26,2813.5279642058167,437.7807606263982,-34530.98098434004,-24862.699105145424,42.5504,2802,421,2829,455,11.5764,5.6221,27.371,9.8941,4.1983,-4682.7532,1.0,0.2896,0.3978,447.0,0.274843,0.260776,0.075435,1.0,1.0,0.042138,0.041842,0.00291,1.0,1.0,0.009811,0.007091,0.006851,0.007842,0.00793,0.006692,0.00071,0.001101,447,1.0,-96.3518,96.3954,UNCERTAIN,high_slope_variation; high_shadow_variation
21179,448.0,0.28,0.5,1.14,2815.381696428572,598.6294642857143,-30509.76339285714,-24909.04241071429,39.3866,2800,586,2832,614,6.2203,3.6559,18.1597,4.4659,2.0597,-4652.5197,1.0,0.5295,0.4409,448.0,0.238037,0.233133,0.048283,1.0,1.0,0.058182,0.059087,0.010214,1.0,1.0,0.007783,0.014084,0.002606,0.004908,0.006035,0.011788,0.001861,0.002054,448,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21187,420.0,0.2625,0.6763,1.17,2815.038095238095,3017.092857142857,29951.821428571435,-24900.45238095238,38.9512,2804,3005,2827,3032,7.1153,5.5272,22.1817,5.6785,3.6531,2140.9052,1.0,0.2606,0.3884,420.0,0.226387,0.221376,0.038754,0.17381,0.17381,0.060358,0.060242,0.009882,1.0,1.0,0.001131,-0.000561,-0.000111,-0.005838,-0.007029,-0.005412,-0.012097,-0.015288,420,1.0,160.1585,85.0259,UNCERTAIN,high_slope_variation; high_shadow_variation
21200,798.0,0.49875,0.4227,1.84,2829.750626566416,580.5438596491229,-30961.90350877193,-25268.2656641604,39.964,2816,555,2848,614,6.2317,4.8797,29.5681,4.8424,2.4743,-4681.4031,1.0,0.5878,0.4188,798.0,0.208011,0.205212,0.046877,1.0,1.0,0.050231,0.047256,0.011715,1.0,1.0,0.00814,0.01249,0.004815,0.004937,0.005472,0.005874,-0.007829,-0.008749,798,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21236,204.0,0.1275,0.5714,1.24,2824.7303921568628,619.4803921568628,-29988.49019607843,-25142.759803921566,39.1339,2817,609,2834,630,5.6216,3.1087,21.339,4.8723,2.5423,-4658.0877,1.0,0.6606,0.4107,204.0,0.248581,0.234357,0.053705,1.0,1.0,0.053865,0.05095,0.009565,1.0,1.0,0.005229,0.011703,0.00103,0.003639,0.001791,0.004674,-0.006935,-0.004565,204,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21243,410.0,0.25625,0.4437,1.18,2836.019512195122,1644.158536585366,-4371.536585365851,-25424.98780487805,25.7985,2822,1631,2850,1664,10.3991,6.0716,29.5676,8.3066,3.9256,-262.647,1.0,0.11,0.2799,410.0,0.208866,0.201638,0.050738,1.0,1.0,0.102263,0.069591,0.096953,1.0,1.0,0.002585,0.005403,-0.000568,0.002301,-0.005345,-0.008296,-0.009092,-0.012594,410,1.0,73.237,102.5391,UNCERTAIN,high_slope_variation
21329,822.0,0.51375,0.3363,1.11,2831.8722627737225,2458.5912408759123,15989.281021897805,-25321.30656934305,29.9477,2805,2431,2852,2483,9.4213,5.0949,26.2365,8.0945,3.8997,-476.6081,1.0,0.179,0.3509,822.0,,,,0.0,0.0,0.06873,0.064641,0.016425,1.0,1.0,0.002413,0.000601,-0.001577,-0.000161,8.2e-05,-0.0036,-0.002622,-0.00247,822,1.0,121.4255,96.4448,UNCERTAIN,high_slope_variation; high_shadow_variation
21336,202.0,0.12625,0.6601,1.06,2834.519801980198,608.8168316831683,-30255.079207920797,-25387.49504950494,39.4954,2826,601,2844,618,6.9234,3.1679,21.5964,6.1536,2.5104,-4680.6903,1.0,0.6349,0.4461,202.0,0.25031,0.215526,0.114493,1.0,1.0,0.044547,0.044767,0.004537,1.0,1.0,0.005045,0.010744,0.002865,0.003746,0.003969,-0.000903,-0.010918,-0.012384,202,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
21347,441.0,0.275625,0.5896,1.55,2836.115646258504,2948.612244897959,28239.80612244898,-25427.39115646259,38.0012,2819,2938,2853,2960,8.2372,6.4269,28.7598,5.9588,3.8381,1893.7658,1.0,0.4198,0.4364,441.0,0.302027,0.294512,0.063136,1.0,1.0,0.081278,0.083491,0.016183,1.0,1.0,0.002666,0.000454,-0.000764,-0.017593,0.000377,-0.001482,-0.003338,-0.006838,441,1.0,160.1585,85.0259,UNCERTAIN,high_slope_variation; high_shadow_variation
21368,1213.0,0.758125,0.4821,2.18,2835.164880461665,464.5845012366034,-33860.88746908491,-25403.62201154164,42.3308,2819,435,2853,509,8.6817,6.3699,27.6778,7.2363,5.0655,-4725.1569,1.0,0.4364,0.4654,1213.0,0.274302,0.25548,0.081752,1.0,1.0,0.045445,0.044378,0.009965,1.0,1.0,0.008186,0.00992,0.003971,0.005124,0.004887,0.002276,-0.002113,-0.001731,1213,1.0,-96.3518,96.3954,UNCERTAIN,high_slope_variation; high_shadow_variation
21403,485.0,0.303125,0.5588,1.11,2844.964948453608,2394.4845360824743,14386.613402061856,-25648.6237113402,29.4086,2833,2382,2861,2413,9.4565,4.5973,28.6317,7.2971,2.8087,-530.3182,1.0,0.6096,0.4403,485.0,,,,0.0,0.0,0.095353,0.090234,0.03226,1.0,1.0,-0.000343,-0.000833,-0.00261,-0.000558,0.000773,-0.002963,-0.001006,-0.006191,485,1.0,84.0064,107.1887,UNCERTAIN,high_shadow_variation
21404,133.0,0.083125,0.475,1.43,2840.187969924812,2484.3233082706765,16632.582706766916,-25529.199248120305,30.4701,2832,2474,2846,2494,6.1506,3.1471,15.7728,5.8586,1.8388,-491.6195,1.0,0.246,0.3664,133.0,,,,0.0,0.0,0.081726,0.080382,0.012708,1.0,1.0,0.003306,-0.000352,-9.6e-05,0.000391,-0.000407,-0.001848,-0.001971,-0.005997,133,1.0,121.4255,96.4448,UNCERTAIN,high_shadow_variation
21437,236.0,0.1475,0.596,1.22,2855.101694915254,538.7584745762712,-32006.53813559322,-25902.042372881348,41.1744,2847,529,2865,551,5.7587,2.7018,14.8245,4.7381,1.4359,-4737.1169,1.0,0.5683,0.4315,236.0,0.214733,0.214282,0.029545,1.0,1.0,0.041947,0.041664,0.006374,1.0,1.0,0.024387,0.009391,0.000944,0.002962,0.00259,-0.005095,-0.004051,0.005442,236,1.0,-96.3518,96.3954,UNCERTAIN,high_shadow_variation
