region_id,geo_x,geo_y,area_km2,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,dfsar_valid,dfsar_cpr_class,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,minirf_valid,radar_flag
22215,-31802.63878326996,-27907.48479087453,0.32875,0.179299,0.176256,0.027454,1.0,1.0,True,normal_low,0.031929,0.031518,0.003693,1.0,1.0,True,BOTH
22231,15892.784424379235,-27841.48645598194,0.276875,0.241408,0.239444,0.03569,0.162528,0.162528,True,normal_low,0.07979,0.078012,0.012114,1.0,1.0,True,BOTH
22234,-28299.904761904763,-27834.0238095238,0.105,0.188575,0.184728,0.027847,1.0,1.0,True,normal_low,0.051709,0.051332,0.004445,1.0,1.0,True,BOTH
22258,-34108.946712018136,-28125.12358276645,0.275625,0.230371,0.214737,0.051734,1.0,1.0,True,normal_low,0.038638,0.035885,0.008598,1.0,1.0,True,BOTH
22273,-28746.333333333336,-27989.192982456138,0.21375,0.148644,0.145283,0.022115,1.0,1.0,True,normal_low,0.044773,0.044491,0.004679,1.0,1.0,True,BOTH
22289,-31531.58465608465,-28193.54761904762,0.118125,0.166327,0.161102,0.023505,1.0,1.0,True,normal_low,0.036271,0.035899,0.004515,1.0,1.0,True,BOTH
22303,-30173.8026874116,-28246.88330975955,0.441875,0.206696,0.186008,0.064459,1.0,1.0,True,normal_low,0.042443,0.042116,0.004014,1.0,1.0,True,BOTH
22319,14977.126970227677,-27809.657618213663,0.356875,0.231702,0.233515,0.009714,0.015762,0.015762,False,normal_low,0.089407,0.08392,0.019812,1.0,1.0,True,S1_ONLY
22351,-30881.17590987869,-28217.30762564992,0.360625,0.157506,0.152493,0.025903,1.0,1.0,True,normal_low,0.066697,0.051204,0.032429,1.0,1.0,True,BOTH
22355,-1068.9725848563976,-28222.67232375979,0.239375,0.252729,0.252946,0.032016,1.0,1.0,True,normal_low,0.04909,0.048258,0.005909,1.0,1.0,True,BOTH
22360,-33977.8719879518,-28475.02710843373,0.415,0.306896,0.264816,0.111619,1.0,1.0,True,normal_low,0.05169,0.042667,0.023203,1.0,1.0,True,BOTH
22361,-28334.25912408759,-28315.558394160587,0.3425,0.194866,0.177278,0.053733,1.0,1.0,True,normal_low,0.043561,0.043161,0.004356,1.0,1.0,True,BOTH
22377,-27408.237260402057,-28891.93805516596,1.336875,0.195287,0.183701,0.053871,1.0,1.0,True,normal_low,0.069244,0.065076,0.0173,1.0,1.0,True,BOTH
22379,-325.2863247863206,-28357.08547008547,0.14625,0.273615,0.270157,0.040903,1.0,1.0,True,normal_low,0.054134,0.053335,0.006464,1.0,1.0,True,BOTH
22383,-31840.67857142857,-28427.625,0.105,0.172219,0.167087,0.031881,1.0,1.0,True,normal_low,0.03586,0.036007,0.002981,1.0,1.0,True,BOTH
22384,-29243.634715025903,-28421.46891191709,0.603125,0.257918,0.23604,0.089241,1.0,1.0,True,normal_low,0.045631,0.04493,0.005647,1.0,1.0,True,BOTH
22402,-31080.14824120603,-28564.19849246231,0.124375,0.168004,0.164971,0.02828,1.0,1.0,True,normal_low,0.05349,0.04962,0.013889,1.0,1.0,True,BOTH
22403,-30627.02173913044,-28568.413043478256,0.14375,0.171202,0.16798,0.02656,1.0,1.0,True,normal_low,0.06909,0.063308,0.020738,1.0,1.0,True,BOTH
22409,5399.884615384617,-28317.0,0.08125,0.295717,0.283629,0.06627,1.0,1.0,True,normal_low,0.083995,0.086968,0.010359,1.0,1.0,True,BOTH
22421,22528.94852941176,-28042.367647058825,0.425,0.255107,0.252389,0.040846,1.0,1.0,True,normal_low,0.06047,0.058134,0.017624,1.0,1.0,True,BOTH
22442,-31473.57692307692,-28555.39743589744,0.121875,0.185945,0.181463,0.038073,1.0,1.0,True,normal_low,0.040074,0.040281,0.004278,1.0,1.0,True,BOTH
22443,-27695.25806451613,-28368.163594470054,0.27125,0.206556,0.201193,0.040323,1.0,1.0,True,normal_low,0.047839,0.045999,0.00965,1.0,1.0,True,BOTH
22491,16997.962214411244,-28504.816344463965,0.355625,0.247237,0.242828,0.051443,1.0,1.0,True,normal_low,0.107424,0.101297,0.028373,1.0,1.0,True,BOTH
22493,-32293.77689243028,-28762.14940239044,0.31375,0.224698,0.221684,0.054885,1.0,1.0,True,normal_low,0.033768,0.033742,0.006985,1.0,1.0,True,BOTH
22495,-2666.407079646022,-27909.45575221238,0.70625,0.612003,0.64687,0.304471,1.0,1.0,True,typical,0.046862,0.044933,0.009684,1.0,1.0,True,BOTH
22496,5476.66262975779,-28596.039792387543,0.180625,0.263185,0.254936,0.039488,1.0,1.0,True,normal_low,0.063395,0.063367,0.009776,1.0,1.0,True,BOTH
22504,17493.015625,-28767.9375,0.2,0.232594,0.224359,0.050608,1.0,1.0,True,normal_low,0.096384,0.093849,0.01187,1.0,1.0,True,BOTH
22527,15665.611111111117,-28724.22222222222,0.1125,0.212342,0.206713,0.033457,1.0,1.0,True,normal_low,0.092371,0.088616,0.014076,1.0,1.0,True,BOTH
22529,-33049.3726042841,-28948.59808342728,0.554375,0.228149,0.205831,0.078607,1.0,1.0,True,normal_low,0.036602,0.036758,0.00691,1.0,1.0,True,BOTH
22532,-28152.03846153846,-28783.73076923077,0.1625,0.213414,0.205903,0.052242,1.0,1.0,True,normal_low,0.054555,0.055521,0.01033,1.0,1.0,True,BOTH
22541,-29613.049309664697,-28879.80078895464,0.63375,0.198143,0.194227,0.039482,1.0,1.0,True,normal_low,0.047279,0.045588,0.0069,1.0,1.0,True,BOTH
22546,16017.65217391304,-28697.0,0.14375,0.239897,0.235796,0.039603,1.0,1.0,True,normal_low,0.084811,0.080492,0.021056,1.0,1.0,True,BOTH
22547,16350.668224299065,-28604.03938584779,0.468125,0.260062,0.251101,0.059281,1.0,1.0,True,normal_low,0.097626,0.09033,0.035909,1.0,1.0,True,BOTH
22566,16770.8133640553,-28885.559907834104,0.135625,0.29585,0.289695,0.055252,1.0,1.0,True,normal_low,0.151741,0.157365,0.048058,1.0,1.0,True,BOTH
22606,22992.37234042553,-29084.712765957447,0.146875,0.249467,0.245593,0.040068,0.842553,0.842553,True,normal_low,0.041741,0.042581,0.005105,1.0,1.0,True,BOTH
22625,28183.03333333333,-28801.966666666674,0.234375,,,,0.0,0.0,False,no_data,0.04733,0.045851,0.008386,1.0,1.0,True,S1_ONLY
22646,-28797.52486678508,-29157.27087033748,0.351875,0.171319,0.165521,0.030011,1.0,1.0,True,normal_low,0.052577,0.052542,0.006739,1.0,1.0,True,BOTH
22702,12750.09322033899,-28920.60169491525,0.184375,0.230999,0.222154,0.052496,0.589831,0.589831,True,normal_low,0.109811,0.108278,0.01788,1.0,1.0,True,BOTH
22739,-25388.14367816092,-29260.706896551725,0.10875,0.158483,0.157904,0.016292,1.0,1.0,True,normal_low,0.08217,0.08332,0.013347,1.0,1.0,True,BOTH
22752,-12649.205179282872,-29173.90239043825,0.156875,0.251716,0.248965,0.044143,1.0,1.0,True,normal_low,0.084118,0.081566,0.008556,1.0,1.0,True,BOTH
22756,17428.546762589925,-29261.730215827338,0.17375,0.219041,0.212008,0.041973,1.0,1.0,True,normal_low,0.096588,0.095236,0.012418,1.0,1.0,True,BOTH
22792,-21819.25,-28893.05598669623,1.1275,0.219657,0.224709,0.054782,1.0,1.0,True,normal_low,0.080437,0.078813,0.01347,1.0,1.0,True,BOTH
22826,16758.262886597935,-29489.577319587625,0.12125,0.245876,0.240963,0.044835,1.0,1.0,True,normal_low,0.109306,0.107457,0.017254,1.0,1.0,True,BOTH
22843,-5306.430656934303,-29760.175182481747,0.17125,0.231096,0.227881,0.032278,1.0,1.0,True,normal_low,0.058006,0.056325,0.011032,1.0,1.0,True,BOTH
22854,4138.32488479263,-29407.190092165896,1.085,0.240441,0.2366,0.046019,0.857143,0.857143,True,normal_low,0.062621,0.061948,0.011532,1.0,1.0,True,BOTH
22876,-13886.601598173516,-29926.26940639269,0.5475,0.290599,0.281972,0.064937,1.0,1.0,True,normal_low,0.098854,0.09932,0.012705,1.0,1.0,True,BOTH
22892,4528.071428571428,-29601.37969924812,0.083125,0.217857,0.213796,0.027769,0.526316,0.526316,True,normal_low,0.049916,0.04743,0.010112,1.0,1.0,True,BOTH
22927,13824.127791563276,-30008.37096774194,0.251875,0.219732,0.213279,0.042014,1.0,1.0,True,normal_low,0.071067,0.070416,0.008761,1.0,1.0,True,BOTH
22956,-11650.721483942412,-30283.414728682168,0.564375,0.214725,0.214153,0.030507,1.0,1.0,True,normal_low,0.089747,0.085434,0.016418,1.0,1.0,True,BOTH
22962,-33371.243639921726,-30177.92465753424,0.319375,0.216923,0.217008,0.025508,1.0,1.0,True,normal_low,0.039386,0.039725,0.004674,1.0,1.0,True,BOTH
23035,16227.167682926824,-29904.949695121963,0.41,0.245983,0.235617,0.054875,1.0,1.0,True,normal_low,0.095535,0.089458,0.022564,1.0,1.0,True,BOTH
23070,-28156.04885404101,-29945.0066344994,0.518125,0.138844,0.127061,0.037961,1.0,1.0,True,normal_low,0.072335,0.071006,0.010063,1.0,1.0,True,BOTH
23080,-9957.678217821784,-30435.48629093678,0.820625,0.173801,0.169943,0.032484,1.0,1.0,True,normal_low,0.084975,0.082337,0.012521,1.0,1.0,True,BOTH
23093,-26696.66745283019,-30320.431603773584,0.795,0.206973,0.201128,0.058174,1.0,1.0,True,normal_low,0.075544,0.077244,0.017913,1.0,1.0,True,BOTH
23145,-27084.27192982456,-30619.236842105267,0.1425,0.237556,0.236692,0.024745,1.0,1.0,True,normal_low,0.112938,0.094425,0.052696,1.0,1.0,True,BOTH
23149,-6904.693548387098,-30753.612903225803,0.19375,0.225396,0.223663,0.03309,1.0,1.0,True,normal_low,0.090047,0.06119,0.077495,1.0,1.0,True,BOTH
23262,-9431.354523950322,-31225.10615020698,2.11375,0.180211,0.177659,0.035217,1.0,1.0,True,normal_low,0.078926,0.076348,0.014567,1.0,1.0,True,BOTH
23316,14718.885593220344,-31175.45338983051,0.1475,0.241162,0.230115,0.041714,1.0,1.0,True,normal_low,0.101678,0.099608,0.018312,1.0,1.0,True,BOTH
23321,-2904.5123456790097,-31166.78395061729,0.455625,0.200508,0.198703,0.029891,0.890261,0.890261,True,normal_low,0.047035,0.046239,0.007308,1.0,1.0,True,BOTH
23327,-8283.015337423312,-31164.99079754601,0.101875,0.231939,0.228965,0.032019,1.0,1.0,True,normal_low,0.068681,0.068896,0.004287,1.0,1.0,True,BOTH
23395,-1160.9234527687297,-31108.457654723126,2.878125,0.243676,0.239911,0.043221,0.406515,0.406515,True,normal_low,0.051243,0.048857,0.011668,1.0,1.0,True,BOTH
23415,-8651.577097505666,-31303.41156462585,0.275625,0.210681,0.207776,0.031156,1.0,1.0,True,normal_low,0.075994,0.074504,0.01069,1.0,1.0,True,BOTH
23455,-6376.323045267491,-31575.32304526749,0.151875,0.2047,0.199664,0.037425,1.0,1.0,True,normal_low,0.085114,0.084592,0.009288,1.0,1.0,True,BOTH
23522,1850.253768844217,-32147.615577889446,0.124375,,,,0.0,0.0,False,no_data,0.055484,0.055084,0.005613,1.0,1.0,True,S1_ONLY
23583,-8820.232937685461,-32109.663204747776,0.210625,0.153775,0.15445,0.035377,1.0,1.0,True,normal_low,0.076012,0.070492,0.024286,1.0,1.0,True,BOTH
23610,-23183.21604938272,-32143.944444444453,0.10125,0.230907,0.229871,0.025362,1.0,1.0,True,normal_low,0.063877,0.061378,0.007493,1.0,1.0,True,BOTH
23614,1346.2839805825206,-32132.995145631063,0.2575,,,,0.0,0.0,False,no_data,0.061193,0.059683,0.007592,1.0,1.0,True,S1_ONLY
23627,2509.792887029289,-32081.90585774058,0.746875,0.265149,0.2553,0.046531,0.029289,0.029289,False,normal_low,0.04779,0.046048,0.006941,1.0,1.0,True,S1_ONLY
23628,17038.250000000007,-32324.84090909091,0.1375,0.295356,0.278234,0.06662,0.790909,0.790909,True,normal_low,0.123187,0.119425,0.020241,1.0,1.0,True,BOTH
23663,-6820.55051590714,-31772.742691315565,2.9075,0.206175,0.199919,0.043862,1.0,1.0,True,normal_low,0.090466,0.081501,0.04234,1.0,1.0,True,BOTH
23664,-1053.4872673849168,-32436.179725759062,0.638125,,,,0.0,0.0,False,no_data,0.066231,0.063865,0.014617,1.0,1.0,True,S1_ONLY
23778,-1434.2786259541972,-32967.82061068702,0.081875,,,,0.0,0.0,False,no_data,0.078809,0.079007,0.009581,1.0,1.0,True,S1_ONLY
23904,-228.2777777777737,-33230.7091503268,0.095625,,,,0.0,0.0,False,no_data,0.063241,0.061117,0.005421,1.0,1.0,True,S1_ONLY
23911,-6543.718954248368,-33403.01307189543,0.19125,,,,0.0,0.0,False,no_data,0.08524,0.083911,0.018336,1.0,1.0,True,S1_ONLY
23915,-315.8100775193816,-33492.523255813954,0.080625,,,,0.0,0.0,False,no_data,0.069659,0.069608,0.005179,1.0,1.0,True,S1_ONLY
23960,8656.586614173226,-33657.86614173227,0.15875,0.206737,0.196675,0.049101,1.0,1.0,True,normal_low,0.03152,0.030887,0.00299,1.0,1.0,True,BOTH
24000,7868.071428571435,-33814.857142857145,0.0875,0.219251,0.209591,0.044995,1.0,1.0,True,normal_low,0.046397,0.046526,0.005678,1.0,1.0,True,BOTH
24017,9405.493803622492,-34012.98903717825,1.31125,0.239513,0.234318,0.0495,1.0,1.0,True,normal_low,0.039254,0.036858,0.007552,1.0,1.0,True,BOTH
24032,-26714.01304945055,-34188.03021978022,0.91,0.190521,0.183818,0.03618,1.0,1.0,True,normal_low,0.071869,0.067622,0.0178,1.0,1.0,True,BOTH
24038,21211.170020120728,-33993.061368209266,0.310625,,,,0.0,0.0,False,no_data,0.039064,0.039247,0.004305,1.0,1.0,True,S1_ONLY
24045,6826.950980392154,-33885.03921568628,0.1275,0.28569,0.266727,0.082549,1.0,1.0,True,normal_low,0.04938,0.046991,0.009105,1.0,1.0,True,BOTH
24063,8365.249414519902,-33774.90983606556,0.53375,0.225613,0.223699,0.040819,1.0,1.0,True,normal_low,0.040677,0.037539,0.009747,1.0,1.0,True,BOTH
24069,-10613.769230769234,-34137.769230769234,0.08125,0.394327,0.392469,0.104472,1.0,1.0,True,normal_low,0.108343,0.10597,0.012709,1.0,1.0,True,BOTH
24086,-2692.1666666666715,-34071.72222222222,0.106875,,,,0.0,0.0,False,no_data,0.035828,0.03506,0.003155,1.0,1.0,True,S1_ONLY
24096,10287.080645161288,-34285.14516129032,0.096875,0.210307,0.211454,0.028401,1.0,1.0,True,normal_low,0.041149,0.036169,0.011889,1.0,1.0,True,BOTH
24102,-5725.916666666664,-34166.30555555556,0.1125,,,,0.0,0.0,False,no_data,0.156026,0.117748,0.096802,1.0,1.0,True,S1_ONLY
24116,6328.445601074542,-34070.75587642714,0.930625,0.229568,0.221212,0.053297,1.0,1.0,True,normal_low,0.060064,0.058881,0.022895,1.0,1.0,True,BOTH
24117,7995.640939597317,-34159.90268456376,0.093125,0.255132,0.252995,0.041691,1.0,1.0,True,normal_low,0.043195,0.040113,0.008425,1.0,1.0,True,BOTH
24118,-27149.827956989247,-34450.30645161291,0.2325,0.214414,0.205305,0.040111,1.0,1.0,True,normal_low,0.095503,0.087868,0.019485,1.0,1.0,True,BOTH
24132,7128.927549194988,-34295.29606440071,0.349375,0.275893,0.273749,0.056078,1.0,1.0,True,normal_low,0.064668,0.064279,0.012668,1.0,1.0,True,BOTH
24134,-28557.759450171823,-33973.812714776635,0.36375,0.217146,0.211869,0.047382,1.0,1.0,True,normal_low,0.090484,0.080625,0.028906,1.0,1.0,True,BOTH
24164,-2818.5869565217363,-34591.41304347826,0.359375,,,,0.0,0.0,False,no_data,0.048175,0.044944,0.016909,1.0,1.0,True,S1_ONLY
24165,-24806.024079320112,-34470.17988668555,0.220625,0.166119,0.164409,0.019482,1.0,1.0,True,normal_low,0.066633,0.065936,0.00849,1.0,1.0,True,BOTH
24213,-25794.78260869565,-34345.19565217392,0.71875,0.182151,0.180902,0.029788,1.0,1.0,True,normal_low,0.068125,0.062105,0.023991,1.0,1.0,True,BOTH
24214,-25852.59580838324,-34626.59580838322,0.104375,0.161975,0.161999,0.016855,1.0,1.0,True,normal_low,0.079262,0.078341,0.012238,1.0,1.0,True,BOTH
24219,8300.833992094864,-34573.56126482214,0.31625,0.251073,0.251387,0.050324,1.0,1.0,True,normal_low,0.06751,0.067409,0.013302,1.0,1.0,True,BOTH
24223,-3100.271689497713,-34693.33561643836,0.136875,,,,0.0,0.0,False,no_data,0.042037,0.040119,0.006661,1.0,1.0,True,S1_ONLY
24224,5690.129011553276,-35054.57060333762,0.486875,0.196161,0.185424,0.053409,1.0,1.0,True,normal_low,0.054909,0.054624,0.010497,1.0,1.0,True,BOTH
24238,-3340.8543307086657,-34636.31102362204,0.079375,,,,0.0,0.0,False,no_data,0.048119,0.041125,0.014831,1.0,1.0,True,S1_ONLY
24245,5678.061452513968,-34457.460893854746,0.22375,0.185136,0.185081,0.029164,1.0,1.0,True,normal_low,0.056648,0.054432,0.013603,1.0,1.0,True,BOTH
24246,10323.969496021222,-34739.75198938993,0.235625,0.267116,0.261774,0.062807,0.625995,0.625995,True,normal_low,0.032201,0.031791,0.004224,1.0,1.0,True,BOTH
24269,-24877.516129032258,-34841.53629032259,0.155,0.155938,0.153569,0.021547,1.0,1.0,True,normal_low,0.069201,0.069674,0.006629,1.0,1.0,True,BOTH
24275,-3764.906779661018,-34914.471751412435,0.110625,,,,0.0,0.0,False,no_data,0.04126,0.040743,0.005261,1.0,1.0,True,S1_ONLY
24279,10708.758177570096,-34857.443925233645,0.535,0.242137,0.245391,0.05206,0.247664,0.247664,True,normal_low,0.038186,0.037052,0.006714,1.0,1.0,True,BOTH
24281,-24692.4776119403,-34824.5,0.08375,0.168915,0.16316,0.023546,1.0,1.0,True,normal_low,0.068151,0.068373,0.00579,1.0,1.0,True,BOTH
24289,7053.731625835186,-34846.270601336306,0.280625,0.299718,0.295235,0.059901,1.0,1.0,True,normal_low,0.063818,0.062392,0.011356,1.0,1.0,True,BOTH
24294,-24271.82523148148,-35367.179398148146,0.54,0.162444,0.157994,0.027304,1.0,1.0,True,normal_low,0.076557,0.074038,0.012324,1.0,1.0,True,BOTH
24305,9774.281341107868,-34605.84110787172,0.214375,0.262563,0.259375,0.049351,1.0,1.0,True,normal_low,0.03321,0.03268,0.002998,1.0,1.0,True,BOTH
24311,-26494.25,-34780.125,0.1,0.1704,0.163002,0.029549,1.0,1.0,True,normal_low,0.097786,0.091686,0.033472,1.0,1.0,True,BOTH
24312,7730.031984334208,-34883.883159268924,0.9575,0.263425,0.259595,0.051928,1.0,1.0,True,normal_low,0.061518,0.058257,0.014802,1.0,1.0,True,BOTH
24313,9515.07788944724,-34862.31407035176,0.124375,0.243054,0.241223,0.041091,1.0,1.0,True,normal_low,0.038054,0.036562,0.006283,1.0,1.0,True,BOTH
24316,-25752.82300884956,-35004.58849557521,0.14125,0.163302,0.162719,0.021857,1.0,1.0,True,normal_low,0.099746,0.100126,0.010612,1.0,1.0,True,BOTH
24325,-681.6214953271046,-35117.58411214953,0.334375,0.164443,0.15587,0.047723,0.957009,0.957009,True,normal_low,0.043844,0.039774,0.01505,1.0,1.0,True,BOTH
24330,26522.65789473684,-35076.21052631579,0.11875,0.170866,0.169729,0.017069,1.0,1.0,True,normal_low,0.048286,0.047604,0.00483,1.0,1.0,True,BOTH
24337,-10246.214285714284,-34781.6768707483,0.459375,0.292071,0.282234,0.102243,1.0,1.0,True,normal_low,0.098666,0.095831,0.014146,1.0,1.0,True,BOTH
24340,5039.70655270655,-34716.05982905983,0.43875,0.191707,0.188574,0.032455,1.0,1.0,True,normal_low,0.041442,0.040467,0.00874,1.0,1.0,True,BOTH
24343,-4581.034351145034,-35042.756997455464,0.245625,,,,0.0,0.0,False,no_data,0.053697,0.051869,0.009205,1.0,1.0,True,S1_ONLY
24365,-25096.264272559853,-35071.921731123395,0.339375,0.154029,0.150673,0.023029,1.0,1.0,True,normal_low,0.081349,0.076891,0.019971,1.0,1.0,True,BOTH
24367,-3848.372340425536,-35200.56382978724,0.088125,,,,0.0,0.0,False,no_data,0.043657,0.04335,0.005479,1.0,1.0,True,S1_ONLY
24372,-27017.010416666668,-35125.85416666667,0.3,0.25211,0.243729,0.049794,1.0,1.0,True,normal_low,0.096826,0.092983,0.01286,1.0,1.0,True,BOTH
24419,5134.8540772532215,-35471.38841201717,0.29125,0.217325,0.206646,0.060583,1.0,1.0,True,normal_low,0.046193,0.044888,0.006227,1.0,1.0,True,BOTH
24422,-21281.24398249453,-35252.78227571116,0.285625,0.236293,0.235377,0.023548,1.0,1.0,True,normal_low,0.075154,0.075341,0.006859,1.0,1.0,True,BOTH
24449,-25895.616861435727,-35299.353923205344,0.74875,0.21644,0.180355,0.106245,1.0,1.0,True,normal_low,0.092257,0.092883,0.013118,1.0,1.0,True,BOTH
24452,8620.018867924533,-34893.78066037735,0.53,0.219331,0.217151,0.058258,1.0,1.0,True,normal_low,0.060093,0.05883,0.014701,1.0,1.0,True,BOTH
24468,10242.891719745225,-35349.4203821656,0.19625,,,,0.0,0.0,False,no_data,0.044363,0.045445,0.005272,1.0,1.0,True,S1_ONLY
24472,-2627.123376623378,-35655.344155844155,0.09625,,,,0.0,0.0,False,no_data,0.038517,0.037618,0.007469,1.0,1.0,True,S1_ONLY
24475,-2316.0357142857174,-35609.5,0.0875,0.13968,0.143424,0.005876,0.035714,0.035714,False,normal_low,0.043999,0.042003,0.007588,1.0,1.0,True,S1_ONLY
24486,6796.659090909088,-35511.621212121216,0.0825,0.255972,0.254263,0.051046,1.0,1.0,True,normal_low,0.062568,0.060953,0.007216,1.0,1.0,True,BOTH
24487,8783.909340659338,-35387.206043956045,0.2275,0.239257,0.238412,0.046545,1.0,1.0,True,normal_low,0.04503,0.044012,0.010627,1.0,1.0,True,BOTH
24488,9273.157289002564,-35223.34910485933,0.48875,0.238805,0.236937,0.045544,0.754476,0.754476,True,normal_low,0.041825,0.039113,0.00939,1.0,1.0,True,BOTH
24489,11331.82519422863,-35170.72641509434,0.563125,,,,0.0,0.0,False,no_data,0.039738,0.038457,0.005792,1.0,1.0,True,S1_ONLY
24497,7808.220930232565,-35487.678294573634,0.080625,0.265847,0.267232,0.042917,1.0,1.0,True,normal_low,0.069251,0.063626,0.012683,1.0,1.0,True,BOTH
24503,-3621.455882352937,-35513.5294117647,1.0625,,,,0.0,0.0,False,no_data,0.048022,0.045904,0.012607,1.0,1.0,True,S1_ONLY
24521,-27030.28395061728,-35757.83333333334,0.10125,0.181677,0.177285,0.021252,1.0,1.0,True,normal_low,0.095145,0.091802,0.010554,1.0,1.0,True,BOTH
24525,4475.608870967742,-34958.89516129032,0.775,0.219949,0.213511,0.041125,1.0,1.0,True,normal_low,0.039111,0.038921,0.012285,1.0,1.0,True,BOTH
24527,-27397.09940209268,-35540.12032884902,0.418125,0.238933,0.22059,0.083336,1.0,1.0,True,normal_low,0.144371,0.128783,0.068009,1.0,1.0,True,BOTH
24529,-2900.7659574468125,-35834.207446808505,0.1175,,,,0.0,0.0,False,no_data,0.035067,0.032525,0.007489,1.0,1.0,True,S1_ONLY
24530,7150.306451612902,-35578.5770609319,0.34875,0.283847,0.277225,0.056119,1.0,1.0,True,normal_low,0.068024,0.065041,0.009999,1.0,1.0,True,BOTH
24537,10987.207182320446,-35647.059852670354,0.339375,,,,0.0,0.0,False,no_data,0.041454,0.040778,0.004667,1.0,1.0,True,S1_ONLY
24546,24977.02808988764,-35893.32022471911,0.166875,0.210518,0.208109,0.029277,1.0,1.0,True,normal_low,0.051784,0.051594,0.015268,1.0,1.0,True,BOTH
24547,-23245.514245014245,-35733.18945868946,0.219375,0.18355,0.184725,0.022,1.0,1.0,True,normal_low,0.06924,0.068011,0.007724,1.0,1.0,True,BOTH
24556,935.427152317876,-35693.04304635762,0.094375,0.382542,0.370431,0.104678,1.0,1.0,True,normal_low,0.034955,0.035333,0.002867,1.0,1.0,True,BOTH
24558,-25406.39285714285,-35789.678571428565,0.175,0.161099,0.141084,0.060799,1.0,1.0,True,normal_low,0.111383,0.103505,0.032123,1.0,1.0,True,BOTH
24560,24384.2667638484,-35916.62827988337,0.214375,0.216152,0.215894,0.026925,1.0,1.0,True,normal_low,0.037938,0.036292,0.007326,1.0,1.0,True,BOTH
24569,8120.4409594096,-35804.06642066421,0.33875,0.279928,0.268905,0.056995,1.0,1.0,True,normal_low,0.06377,0.063933,0.012889,1.0,1.0,True,BOTH
24578,-994.2250996015936,-35809.85856573706,0.156875,0.279252,0.282331,0.06872,1.0,1.0,True,normal_low,0.054967,0.051286,0.012468,1.0,1.0,True,BOTH
24579,6818.007751937992,-36021.3992248062,0.16125,0.292676,0.288011,0.084697,1.0,1.0,True,normal_low,0.068654,0.067342,0.009159,1.0,1.0,True,BOTH
24584,-26554.84065934065,-35861.58791208791,0.284375,0.18163,0.164383,0.056808,1.0,1.0,True,normal_low,0.08928,0.084073,0.024065,1.0,1.0,True,BOTH
24587,8789.169421487597,-36008.900826446275,0.45375,0.259094,0.252427,0.053636,0.363636,0.363636,True,normal_low,0.048759,0.048322,0.006979,1.0,1.0,True,BOTH
24603,-2588.892857142855,-36014.5,0.0875,0.201372,0.196399,0.018795,0.25,0.25,True,normal_low,0.047974,0.048433,0.007568,1.0,1.0,True,BOTH
24608,-24802.64285714286,-35982.928571428565,0.109375,0.181924,0.178698,0.032287,1.0,1.0,True,normal_low,0.082933,0.081358,0.015596,1.0,1.0,True,BOTH
24627,10122.885236447515,-35584.64994232987,0.541875,0.24319,0.235826,0.044766,0.087659,0.087659,False,normal_low,0.050195,0.050527,0.00959,1.0,1.0,True,S1_ONLY
24628,12336.72826086956,-36085.233695652176,0.115,,,,0.0,0.0,False,no_data,0.09531,0.066712,0.069004,1.0,1.0,True,S1_ONLY
24643,9463.143533123024,-35942.034174553104,0.594375,0.199116,0.200722,0.021624,0.014721,0.014721,False,normal_low,0.053064,0.050788,0.011407,1.0,1.0,True,S1_ONLY
24653,3613.560887512896,-35729.2987616099,0.605625,0.22252,0.219624,0.038546,1.0,1.0,True,normal_low,0.047551,0.047113,0.008096,1.0,1.0,True,BOTH
24664,-26056.65577889448,-36311.64405360134,0.373125,0.163889,0.147211,0.04547,1.0,1.0,True,normal_low,0.090581,0.090129,0.015293,1.0,1.0,True,BOTH
24678,6189.465397923879,-36354.08477508651,0.180625,0.215872,0.212821,0.036094,1.0,1.0,True,normal_low,0.076704,0.071275,0.012295,1.0,1.0,True,BOTH
24679,12106.491525423737,-36485.16384180791,0.22125,,,,0.0,0.0,False,no_data,0.047332,0.047221,0.005581,1.0,1.0,True,S1_ONLY
24682,-20660.889610389608,-36116.22077922078,0.09625,0.238994,0.228478,0.064523,1.0,1.0,True,normal_low,0.069788,0.070383,0.005564,1.0,1.0,True,BOTH
24689,12431.778481012654,-36465.85021097046,0.148125,,,,0.0,0.0,False,no_data,0.047934,0.046508,0.005194,1.0,1.0,True,S1_ONLY
24699,21619.954545454544,-36365.57142857144,0.09625,0.224158,0.219432,0.055301,1.0,1.0,True,normal_low,0.042838,0.042188,0.003088,1.0,1.0,True,BOTH
24706,11706.190140845072,-36318.47007042254,0.355,,,,0.0,0.0,False,no_data,0.043237,0.043126,0.004617,1.0,1.0,True,S1_ONLY
24711,10705.744995996793,-36232.38630904725,0.780625,,,,0.0,0.0,False,no_data,0.053108,0.05084,0.011487,1.0,1.0,True,S1_ONLY
24716,23940.474145891043,-36237.24238227148,0.676875,0.212945,0.210569,0.024046,1.0,1.0,True,normal_low,0.047577,0.046602,0.011085,1.0,1.0,True,BOTH
