region_id,area_km2,geo_x,geo_y,m3_valid_pct,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,BD1000_norm,BD2000_norm,OH_SPECTRAL_INDICATOR_norm,ICE_SPECTRAL_INDICATOR_norm,n_valid_m3_indices,Science_Score
17,0.106875,-141.87426900584978,45079.301169590646,1.0,,,,,,,,,0,0.0
89,0.325625,6105.210172744715,43861.20057581574,1.0,,0.67388,,,,0.095494,,,1,0.019099
122,0.186875,-5710.533444816057,43871.57023411372,1.0,-1.444952,,,1.998102,0.0,,,0.090009,2,0.031503
123,1.2675,-3357.1198224852124,43674.994575936886,1.0,0.044626,,,,0.003129,,,,1,0.000626
135,0.225,-6067.930555555555,43695.84722222222,1.0,-1.456583,,,,0.0,,,,1,0.0
169,0.138125,-5700.386877828052,43399.93438914027,1.0,0.359441,,,,0.025202,,,,1,0.00504
210,0.184375,10133.22881355932,43277.36440677966,1.0,,,,,,,,,0,0.0
254,0.325,12680.028846153844,42787.08653846154,1.0,,,,,,,,,0,0.0
270,0.18125,11350.879310344826,42607.137931034486,1.0,,1.026487,,,,0.145461,,,1,0.029092
292,0.501875,11560.303237858032,42806.78891656289,1.0,-0.572161,1.353315,,,0.0,0.191775,,,2,0.038355
298,0.339375,8201.940147329653,42644.23848987109,1.0,0.145858,0.136062,-0.548832,1.917659,0.010227,0.019281,0.0,0.086385,4,0.036136
362,0.304375,11328.247433264893,41699.883983572894,1.0,-0.080923,0.016998,0.031149,-0.028867,0.0,0.002409,0.003173,0.0,4,0.001275
372,0.080625,10602.79457364342,42080.151162790695,1.0,,,,,,,,,0,0.0
417,0.081875,-16035.041984732825,41551.454198473286,0.0,,,,,,,,,0,0.0
426,0.096875,10238.209677419356,41388.8870967742,1.0,-2.6349,0.076957,0.072114,0.913576,0.0,0.010905,0.007346,0.041154,4,0.018421
450,2.668125,9250.436987584922,41776.37842586086,1.0,-0.240989,-0.071156,-0.01963,-0.002925,0.0,0.0,0.0,0.0,4,0.0
493,0.080625,3411.515503875969,40728.6007751938,1.0,0.187473,1.06562,,,0.013145,0.151007,,,2,0.03283
500,0.170625,8656.826007326003,40971.56227106227,1.0,-0.263285,-0.097764,0.018662,-0.028395,0.0,0.0,0.001901,0.0,4,0.000475
501,0.153125,12474.704081632648,40727.642857142855,1.0,-0.185324,-0.085022,0.054836,0.088236,0.0,0.0,0.005586,0.003975,4,0.002788
544,0.524375,8764.9052443385,40507.085220500594,1.0,-0.214051,-0.089066,0.037998,-0.005921,0.0,0.0,0.003871,0.0,4,0.000968
557,0.284375,3725.5989010989,40473.08241758242,1.0,-0.31979,0.029481,0.018107,0.862517,0.0,0.004178,0.001844,0.038854,4,0.014895
575,0.289375,2376.929805615546,40258.49136069114,1.0,-0.870922,,,,0.0,,,,1,0.0
590,0.15375,4466.57317073171,40136.06910569106,1.0,-0.103131,0.024372,0.06704,0.076887,0.0,0.003454,0.006829,0.003464,4,0.00361
595,0.36875,-1800.457627118638,40280.58474576271,1.0,1.54266,,,,0.108163,,,,1,0.021633
622,0.199375,-18587.960815047023,39786.706896551725,0.2069,1.552102,-1.978833,6.732377,,0.108825,0.0,0.685795,,3,0.193214
642,0.34875,-2388.5376344086035,39931.81720430108,1.0,2.240693,,3.333199,4.580797,0.157105,,0.339537,0.206353,3,0.188529
646,0.21875,10320.21428571429,39678.78571428571,1.0,-0.258609,-0.065333,0.067152,0.288736,0.0,0.0,0.00684,0.013007,4,0.006262
699,0.3675,8819.950680272108,39399.05442176871,1.0,-0.221916,-0.072544,0.006118,0.136135,0.0,0.0,0.000623,0.006133,4,0.002302
701,0.0825,14212.1893939394,39186.295454545456,1.0,-0.167638,-0.011794,0.067145,0.006249,0.0,0.0,0.00684,0.000282,4,0.001809
703,0.215,12271.229651162786,39013.79941860465,1.0,-0.17482,-0.101872,0.023486,-0.043678,0.0,0.0,0.002392,0.0,4,0.000598
715,1.20875,9409.156153050671,39060.76370217167,1.0,-0.187391,-0.034911,-0.012233,0.02968,0.0,0.0,0.0,0.001337,4,0.000468
718,0.9625,6923.136363636368,39908.0,1.0,0.461881,0.157736,0.239501,,0.032385,0.022352,0.024397,,3,0.017047
749,0.42,13372.71428571429,38733.23809523809,1.0,-0.27422,-0.024376,-0.007737,-0.021281,0.0,0.0,0.0,0.0,4,0.0
759,0.0825,-3865.272727272728,38748.606060606064,1.0,0.211433,,-0.180629,,0.014825,,0.0,,2,0.002965
766,0.091875,-19382.98299319728,38874.64965986395,1.0,,,2.357246,,,,0.240121,,1,0.06003
773,0.111875,-20351.198324022345,38631.64525139665,0.8715,,,,,,,,,0,0.0
804,0.1675,13632.895522388062,38475.96641791045,1.0,-0.255492,-0.015494,0.034167,-0.012502,0.0,0.0,0.00348,0.0,4,0.00087
885,0.08,10219.03125,37972.375,1.0,0.397713,1.049452,-6.885563,,0.027886,0.148716,0.0,,3,0.03532
886,0.58125,10748.209677419356,37789.34408602151,1.0,1.614898,0.913451,1.540472,,0.113228,0.129443,0.156921,,3,0.087764
902,0.16875,-19308.46296296296,37788.09259259259,1.0,,1.920021,,,,0.272082,,,1,0.054416
910,0.1025,-18970.7743902439,37647.45121951219,1.0,,,,,,,,,0,0.0
914,1.81,11557.485151933704,37346.76208563536,1.0,-0.09998,0.027091,-0.017625,-0.005195,0.0,0.003839,0.0,0.0,4,0.000768
969,0.180625,10127.78719723184,37610.79411764706,1.0,1.055882,0.774166,-1.24205,,0.074033,0.109705,0.0,,3,0.036748
977,0.17375,7089.787769784176,37642.40647482014,1.0,-0.637943,1.724115,-1.171073,,0.0,0.244321,0.0,,3,0.048864
981,0.09125,-2123.6164383561627,37592.62328767123,1.0,,,,,,,,,0,0.0
1002,0.13625,-19765.17889908257,37261.62385321101,1.0,,,,,,,,,0,0.0
1047,0.159375,2464.205882352937,37093.049019607846,1.0,-0.211709,-0.079356,0.027304,0.088839,0.0,0.0,0.002781,0.004002,4,0.002096
1048,0.59625,6302.539832285118,36760.196016771486,1.0,-0.225717,,,,0.0,,,,1,0.0
1057,0.385,-17650.86525974026,36985.280844155845,1.0,,,,,,,,,0,0.0
1072,0.09875,15008.67721518987,36991.32278481012,1.0,0.982094,,4.889296,,0.068859,,0.498049,,2,0.138284
1076,0.459375,9476.166666666664,36742.74489795919,1.0,-0.210163,0.018115,0.033387,0.038559,0.0,0.002567,0.003401,0.001737,4,0.001972
1118,0.275,-21065.102272727272,36748.85227272727,1.0,,,,,,,,,0,0.0
1124,0.271875,11146.511494252874,36711.41954022989,1.0,-0.165431,0.071927,0.06593,-0.128616,0.0,0.010193,0.006716,0.0,4,0.003718
1125,0.12375,-20715.90404040404,36815.52525252525,1.0,,,,,,,,,0,0.0
1131,0.23375,15024.232620320858,36586.46256684492,1.0,,,5.386918,,,,0.54874,,1,0.137185
1133,0.3825,-24768.31045751633,36139.797385620914,1.0,-0.886326,-0.268187,-0.089799,0.113797,0.0,0.0,0.0,0.005126,4,0.001794
1159,0.2,12855.984375,36758.703125,1.0,0.037986,0.035855,0.025866,-0.047689,0.002663,0.005081,0.002635,0.0,4,0.002208
1173,0.080625,3690.585271317832,36331.50775193799,1.0,-0.066833,-0.005781,-0.044284,-0.00939,0.0,0.0,0.0,0.0,4,0.0
1191,0.13125,12543.071428571437,36321.80952380953,1.0,-0.102885,-0.085477,-0.082613,-0.33598,0.0,0.0,0.0,0.0,4,0.0
1204,0.091875,14652.22108843537,36151.35034013605,1.0,,,,,,,,,0,0.0
1218,1.65,10035.257575757576,36381.66477272727,1.0,0.006864,0.057028,0.299399,0.679914,0.000481,0.008081,0.030498,0.030628,4,0.020057
1237,0.10875,-23272.77011494253,35843.45977011494,1.0,,,,,,,,,0,0.0
1252,1.028125,11244.515197568384,36293.828267477205,1.0,0.060493,-0.061047,0.086772,0.077794,0.004241,0.0,0.008839,0.003504,4,0.004284
1262,0.90375,12048.825726141084,35716.63070539419,1.0,-0.04838,-0.037188,0.123301,0.03511,0.0,0.0,0.01256,0.001582,4,0.003694
1292,0.46,12682.788043478264,35516.158967391304,1.0,0.412195,-0.220934,,,0.028901,0.0,,,2,0.00578
1320,0.149375,7320.94351464435,35816.08577405858,1.0,1.078185,,,,0.075597,,,,1,0.015119
1325,1.260625,-27033.767228557263,34914.62989588498,0.9663,,-3.931185,2.571429,,,0.0,0.261939,,2,0.065485
1337,0.0975,-16054.987179487176,35378.86538461538,1.0,-0.101828,0.000759,0.005467,-0.029402,0.0,0.000108,0.000557,0.0,4,0.000161
1398,1.43125,-18564.812227074235,35333.513100436685,1.0,0.128713,0.279378,-0.123254,,0.009025,0.03959,0.0,,3,0.009723
1435,0.494375,-17961.30910240202,35090.92351453856,1.0,-0.084854,0.023361,0.082457,0.612807,0.0,0.00331,0.0084,0.027605,4,0.012424
1462,0.109375,14253.5,34726.92857142857,1.0,1.191097,,,,0.083513,,,,1,0.016703
1532,0.215625,312.2536231884078,34582.60144927536,1.0,-0.051808,-0.050464,0.013611,0.041307,0.0,0.0,0.001386,0.001861,4,0.000998
1567,0.08125,3471.230769230773,34284.153846153844,1.0,1.189159,0.143691,,,0.083377,0.020362,,,2,0.020748
1622,0.080625,-22267.55426356589,33852.63178294574,1.0,,0.291262,,,,0.041274,,,1,0.008255
1632,0.92625,-127.574898785424,34056.47165991903,1.0,0.33539,-0.091705,0.006783,0.082811,0.023516,0.0,0.000691,0.00373,4,0.006181
1660,0.199375,-29031.84796238245,33910.923197492164,1.0,,,4.175355,,,,0.425324,,1,0.106331
1695,0.70125,-27392.924242424244,33199.76470588235,1.0,-0.174798,-0.044418,0.060617,0.007317,0.0,0.0,0.006175,0.00033,4,0.001659
1708,0.319375,-858.327788649709,33506.126223091975,1.0,0.052028,-0.100313,0.136497,0.091563,0.003648,0.0,0.013904,0.004125,4,0.005649
1742,1.413125,-21143.113887660325,33110.37394957983,1.0,-0.014095,-0.025992,-0.021413,0.034581,0.0,0.0,0.0,0.001558,4,0.000545
1750,0.14625,-22216.84615384616,33564.92307692308,1.0,-0.481576,0.413279,3.871482,,0.0,0.058565,0.394369,,3,0.110305
1757,0.641875,-22852.73953261928,32882.19425511198,1.0,0.982283,-0.465032,0.190954,1.171275,0.068872,0.0,0.019452,0.052763,4,0.037104
1771,0.104375,-24559.33233532934,33166.21856287425,1.0,0.000541,-0.043682,0.170534,0.031814,3.8e-05,0.0,0.017371,0.001433,4,0.004852
1772,0.710625,-23811.229991204928,33443.68381706245,1.0,-0.128067,-0.161406,0.491681,0.210049,0.0,0.0,0.050085,0.009462,4,0.015833
1779,0.124375,-26884.04271356784,33162.30904522613,1.0,-0.081788,-0.058543,0.086066,0.037645,0.0,0.0,0.008767,0.001696,4,0.002785
1780,0.2425,-22416.801546391755,33335.35824742268,1.0,,,4.879931,,,,0.497095,,1,0.124274
1814,0.08,-17848.9375,32989.5625,1.0,0.884535,0.05547,-0.302332,1.302281,0.062019,0.007861,0.0,0.058664,4,0.034508
1845,0.101875,2639.3773006134943,32772.27914110429,1.0,-0.85818,-5.030976,1.714585,5.182146,0.0,0.0,0.174657,0.233442,4,0.125369
1861,1.56875,731.770916334659,33000.71912350597,1.0,0.258881,-0.204792,0.067834,0.317079,0.018151,0.0,0.00691,0.014284,4,0.010357
1938,0.11,-19164.136363636364,32543.539772727272,1.0,-0.096815,-0.121529,-0.004876,0.241695,0.0,0.0,0.0,0.010888,4,0.003811
1979,0.13625,-25588.57339449541,32393.733944954125,1.0,0.875469,-0.222166,-0.391666,1.832028,0.061383,0.0,0.0,0.082528,4,0.041161
1994,0.370625,-29501.68043844857,32159.56408094435,1.0,0.279764,-0.376133,-0.428571,1.378539,0.019616,0.0,0.0,0.062099,4,0.025658
1995,0.190625,-27183.69672131148,32395.66393442623,1.0,-0.103997,-0.05226,-0.036039,0.028058,0.0,0.0,0.0,0.001264,4,0.000442
2004,0.08375,-21535.94776119403,32172.88805970149,1.0,-0.039751,-0.052175,0.063993,-0.0901,0.0,0.0,0.006519,0.0,4,0.00163
2006,0.3975,4101.5833333333285,32381.8286163522,1.0,,,,,,,,,0,0.0
2015,1.203125,-27927.60389610389,32449.00649350649,1.0,-0.140398,-0.063023,-0.001889,0.010412,0.0,0.0,0.0,0.000469,4,0.000164
2046,0.13125,-26088.47619047619,32024.904761904763,1.0,1.059568,-0.81483,,,0.074291,0.0,,,2,0.014858
2169,0.81625,30375.62940275652,31956.45329249617,1.0,,,,,,,,,0,0.0
2181,2.841875,6638.806135913786,31158.9671211788,1.0,,1.070766,,,,0.151736,,,1,0.030347
2239,0.090625,4425.189655172413,31519.465517241377,1.0,0.956351,,2.649261,,0.067054,,0.269868,,2,0.080878
2253,0.114375,1146.4945355191303,31479.7349726776,1.0,1.349432,0.032034,0.643521,,0.094615,0.004539,0.065552,,3,0.036219
2262,0.108125,8846.75433526012,31351.65606936416,1.0,,1.492725,0.530742,,,0.211531,0.054064,,2,0.055822
2271,0.08625,1426.3115942028962,31365.17391304348,1.0,1.058501,0.303147,,,0.074216,0.042958,,,2,0.023435
2275,0.21,11010.21428571429,31199.309523809527,1.0,-3.182891,0.853094,1.278372,,0.0,0.12089,0.130222,,3,0.056734
2298,0.653125,-25591.40909090909,31093.897129186604,1.0,,-0.733028,2.754153,,,0.0,0.280552,,2,0.070138
2324,0.389375,-19795.564205457464,31229.35232744784,1.0,-0.169248,0.015069,0.06162,0.115618,0.0,0.002135,0.006277,0.005208,4,0.003819
2350,0.09875,8041.905063291138,30865.848101265823,1.0,,0.83431,1.887368,,,0.118228,0.192257,,2,0.07171
2378,0.346875,1058.8243243243269,31019.37387387388,1.0,0.337802,0.906131,0.344205,,0.023685,0.128406,0.035063,,3,0.039184
2380,0.086875,8878.996402877703,30726.57913669065,1.0,,0.589722,,,,0.083568,,,1,0.016714
2381,0.391875,10444.196969696975,30853.330940988835,1.0,,0.199902,2.700064,,,0.028328,0.275043,,2,0.074426
2382,0.52625,11164.820665083142,30616.71140142518,1.0,,,,1.855556,,,,0.083588,1,0.029256
2408,0.524375,8434.541716328968,31014.95172824792,1.0,,0.942038,2.000558,,,0.133494,0.203787,,2,0.077646
2429,0.088125,1621.6631205673766,30771.776595744683,1.0,,0.758705,2.26905,,,0.107514,0.231137,,2,0.079287
2528,0.16,9591.39453125,30445.32421875,1.0,,,,-0.521353,,,,0.0,1,0.0
2529,0.169375,11505.588560885612,30346.164206642068,1.0,,,1.532095,0.170385,,,0.156067,0.007675,2,0.041703
2557,0.135625,9102.3801843318,30044.62442396313,1.0,,,,,,,,,0,0.0
2594,0.19625,5807.1433121019145,30082.34713375796,1.0,,,,,,,,,0,0.0
2595,0.11375,8447.57692307693,29936.35164835165,1.0,,,,,,,,,0,0.0
2606,0.08625,15560.550724637673,29909.557971014496,1.0,0.766449,0.639924,,,0.053739,0.090682,,,2,0.028884
2607,0.1175,15792.319148936163,30096.909574468085,1.0,,,,7.936923,,,,0.357537,1,0.125138
2645,0.37875,4358.039603960395,30153.42904290429,1.0,,,,,,,,,0,0.0
2672,0.151875,8832.936213991772,29749.779835390946,1.0,0.733333,,,,0.051417,,,,1,0.010283
2686,0.246875,9524.246835443031,30016.19620253165,1.0,,,7.327128,-0.14794,,,0.74638,0.0,2,0.186595
2721,0.321875,12632.800970873788,29515.20873786408,1.0,,0.925358,-1.543913,,,0.13113,0.0,,2,0.026226
2774,0.22,12074.357954545449,29606.25284090909,1.0,,0.532106,-0.228387,0.659908,,0.075404,0.0,0.029727,3,0.025485
2786,0.096875,7523.693548387098,29407.274193548383,1.0,0.495218,0.720299,2.109215,2.853851,0.034722,0.102072,0.214856,0.128558,4,0.126068
2793,0.2725,9793.422018348618,29472.174311926603,1.0,,-0.068319,-0.117954,,,0.0,0.0,,2,0.0
2804,0.20875,9000.39820359282,29477.071856287424,1.0,-0.525358,-1.089552,2.817921,,0.0,0.0,0.287048,,3,0.071762
2812,0.263125,860.3669833729218,28997.649643705463,1.0,0.073079,-0.242826,0.210606,-0.397356,0.005124,0.0,0.021453,0.0,4,0.006388
2848,0.14875,12186.369747899167,29163.52521008403,1.0,,0.911697,-2.158998,-3.454805,,0.129195,0.0,0.0,3,0.025839
2853,0.294375,491.4851380042455,29186.646496815287,1.0,-0.128547,-0.049608,0.103365,-0.034287,0.0,0.0,0.010529,0.0,4,0.002632
2894,0.175,33900.035714285725,28968.35714285714,1.0,,1.421507,,,,0.201439,,,1,0.040288
2924,0.19875,9090.93081761006,29116.616352201258,1.0,,0.844218,-2.692325,,,0.119632,0.0,,2,0.023926
2946,0.416875,7103.210644677667,29115.45502248876,1.0,,0.890666,-0.579457,,,0.126214,0.0,,2,0.025243
2953,1.93125,6249.346278317149,29458.598705501616,1.0,,,,,,,,,0,0.0
2954,0.540625,6245.367052023117,28405.58670520231,1.0,,0.746118,0.116242,,,0.105731,0.011841,,2,0.024106
2971,0.116875,13339.606951871654,28577.23796791444,1.0,,,1.630602,,,,0.166102,,1,0.041526
2986,0.14,8101.732142857145,28754.183035714286,1.0,,0.988543,-3.543485,,,0.140084,0.0,,2,0.028017
2990,0.548125,-11599.644811858612,28413.669897377426,1.0,0.33879,,-0.054104,,0.023754,,0.0,,2,0.004751
3025,0.1425,291.82456140350405,28856.530701754386,1.0,0.058813,-0.060131,-0.053404,-0.016765,0.004124,0.0,0.0,0.0,4,0.000825
3026,0.231875,11088.179245283012,28732.84501347709,1.0,,0.9178,0.201791,,,0.130059,0.020555,,2,0.031151
3039,0.211875,8525.016224188788,28616.797935103245,1.0,,0.920812,-1.307288,,,0.130486,0.0,,2,0.026097
3040,0.27875,9822.20179372198,28594.89461883408,1.0,,0.974548,-0.194198,-0.604244,,0.138101,0.0,0.0,3,0.02762
3055,0.285,-14138.49342105263,28250.171052631576,1.0,-0.26145,,,,0.0,,,,1,0.0
3091,0.1875,11795.416666666664,28423.666666666664,1.0,0.285403,0.346427,1.088035,1.083507,0.020011,0.049091,0.110833,0.048809,4,0.058612
3107,0.09,16756.09722222222,28248.069444444445,1.0,,-0.420924,0.561386,,,0.0,0.057186,,2,0.014296
3116,0.254375,-12010.266584766585,28177.281326781325,1.0,0.462383,-0.380627,-0.699049,,0.03242,0.0,0.0,,3,0.006484
3120,0.10875,6482.9770114942585,28319.034482758623,1.0,,0.920147,0.663077,,,0.130392,0.067545,,2,0.042965
3132,0.10125,-456.2098765432093,28298.802469135804,1.0,0.381265,0.03577,-3.199855,-0.64054,0.026732,0.005069,0.0,0.0,4,0.00636
3137,0.094375,-10932.122516556294,28011.59271523179,1.0,,0.691785,,,,0.098031,,,1,0.019606
3151,0.238125,-24466.313648293963,28059.88320209974,1.0,-0.355695,,,,0.0,,,,1,0.0
3175,0.5,10495.65625,27905.125,1.0,0.336066,0.959826,1.358816,,0.023563,0.136015,0.138416,,3,0.06652
3184,0.159375,13366.166666666664,27911.67647058824,1.0,0.823804,,2.385911,,0.057761,,0.243041,,2,0.072312
3202,0.579375,8640.249730312833,27898.47734627832,1.0,0.589723,0.55198,4.340785,,0.041348,0.07822,0.442175,,3,0.134457
3215,0.189375,-9963.123762376244,28070.219471947195,1.0,0.475406,0.301579,-3.234653,,0.033333,0.042736,0.0,,3,0.015214
3224,0.07875,11608.8253968254,27725.103174603173,1.0,1.087546,,,,0.076253,,,,1,0.015251
3248,0.57,12002.597587719298,27611.190789473683,1.0,1.375876,-0.545772,3.85151,,0.096469,0.0,0.392335,,3,0.117378
3249,0.4275,-28635.07602339181,28054.59356725146,1.0,-0.732135,1.178923,,,0.0,0.167063,,,2,0.033413
3253,0.23125,-9103.608108108108,27711.986486486487,1.0,-1.28922,0.513318,-2.138441,-1.872248,0.0,0.072741,0.0,0.0,4,0.014548
3273,0.65625,35018.45238095238,27630.38095238096,1.0,0.7889,0.575853,,,0.055313,0.081603,,,2,0.027383
3276,0.09625,11337.0,27634.42857142857,1.0,1.456563,,5.653651,,0.102126,,0.575911,,2,0.164403
3291,0.126875,9295.312807881768,27517.371921182264,1.0,,-0.142017,,,,0.0,,,1,0.0
3335,0.258125,-12884.277239709443,27515.754237288136,1.0,,0.907193,,,,0.128556,,,1,0.025711
3351,0.49125,-27895.1882951654,27534.692111959288,1.0,-0.149282,,,,0.0,,,,1,0.0
3360,0.17,34500.87867647059,27332.02573529412,1.0,1.103578,0.603088,,,0.077377,0.085462,,,2,0.032568
3361,0.141875,-25954.02422907489,27304.79515418502,1.0,-0.03874,,1.583156,,0.0,,0.161269,,2,0.040317
3364,0.38625,-9349.852750809065,27280.23300970874,1.0,0.055566,0.558831,0.547242,-0.991038,0.003896,0.079191,0.055745,0.0,4,0.030554
3389,0.388125,10628.968599033818,27274.69484702093,1.0,0.285405,0.773803,,,0.020011,0.109654,,,2,0.025933
3426,0.101875,-26777.6472392638,26861.54294478528,1.0,0.133208,,-5.201244,,0.00934,,0.0,,2,0.001868
3434,0.1475,16578.419491525427,27103.254237288136,1.0,,2.002294,,,,0.283741,,,1,0.056748
3456,0.10625,-10909.323529411762,26864.32352941176,1.0,-1.302146,0.72905,0.72678,1.062893,0.0,0.103312,0.074034,0.04788,4,0.055929
3474,0.1375,-12221.522727272728,26878.340909090908,1.0,0.084276,-0.43196,0.920766,1.61859,0.005909,0.0,0.093794,0.072913,4,0.05015
3500,1.78875,-13661.619846261356,26248.61320754717,1.0,,0.384615,1.446855,,,0.054503,0.147384,,2,0.047747
3509,0.38875,11874.982315112538,26930.805466237944,1.0,0.255845,0.201899,1.335179,,0.017938,0.028611,0.136008,,3,0.043312
3519,0.1325,-28846.60849056604,26773.73113207547,1.0,0.437175,,-2.2612,,0.030652,,0.0,,2,0.00613
3520,0.42625,-9734.6642228739,26820.66129032258,1.0,0.48728,0.454513,0.270566,4.112319,0.034165,0.064408,0.027561,0.185249,4,0.091442
3546,0.175,9664.142857142862,26673.80357142857,1.0,-1.069795,0.291879,,,0.0,0.041362,,,2,0.008272
3598,0.670625,10089.597856477165,26879.623951537746,1.0,0.373865,0.48315,,,0.026213,0.068466,,,2,0.018936
3599,0.238125,10674.106299212595,26572.80971128609,1.0,-0.489282,-1.779447,1.527689,,0.0,0.0,0.155618,,3,0.038904
3637,0.39,10314.32371794872,25992.08653846154,1.0,0.458534,0.668009,,,0.03215,0.094662,,,2,0.025362
3655,0.275625,-11534.230158730155,26199.139455782315,1.0,,1.255189,3.731411,,,0.17787,0.380101,,2,0.130599
3674,0.089375,-27429.69580419581,26303.996503496503,1.0,,0.26183,-3.443354,,,0.037103,0.0,,2,0.007421
3715,0.10125,9943.17283950618,25957.5987654321,1.0,0.990402,0.946215,,,0.069442,0.134086,,,2,0.040706
3721,0.19125,9649.90849673203,26118.22875816993,1.0,1.19818,0.796929,,,0.08401,0.112931,,,2,0.039388
3733,0.285,-14417.111842105269,26044.08552631579,1.0,,,-0.04987,,,,0.0,,1,0.0
3750,0.56625,11165.94591611479,26050.08609271523,1.0,0.490369,0.292204,,,0.034382,0.041408,,,2,0.015158
3758,0.830625,5925.816779533488,26372.30210684725,1.0,-1.802827,-1.009078,1.654491,,0.0,0.0,0.168535,,3,0.042134
3807,0.170625,-12811.580586080585,25693.54029304029,1.0,4.016807,0.087787,,,0.281637,0.01244,,,2,0.058815
3897,0.130625,2305.959330143545,25514.25598086125,1.0,1.007555,1.253983,,,0.070644,0.177699,,,2,0.049669
3898,0.22375,3149.150837988825,25595.82122905028,1.0,0.638391,0.513514,,,0.044761,0.072769,,,2,0.023506
3928,0.54875,-12644.947608200457,25076.78132118451,1.0,1.495093,0.448392,,,0.104828,0.063541,,,2,0.033674
3932,0.08125,2594.115384615383,25364.73076923077,1.0,0.748562,1.017906,,,0.052485,0.144245,,,2,0.039346
3939,0.19625,7899.261146496814,25231.7898089172,1.0,1.795261,2.167354,,,0.125874,0.307131,,,2,0.086601
3953,2.381875,-11211.678168459724,24998.92561007609,1.0,0.834363,0.593615,,,0.058501,0.08412,,,2,0.028524
3959,0.653125,-20136.791866028707,25384.47129186603,1.0,0.96291,-0.504679,4.356201,,0.067514,0.0,0.443746,,3,0.124439
3982,0.084375,-12966.240740740735,25367.35185185185,1.0,2.967742,0.145684,,18.427071,0.208082,0.020645,,0.83009,3,0.336277
4017,0.33875,-27960.27859778598,25286.33948339484,1.0,0.676112,0.327884,1.773267,,0.047405,0.046464,0.180634,,3,0.063932
4056,0.378125,-11895.623966942148,24693.64049586777,1.0,0.600741,0.503617,,,0.042121,0.071366,,,2,0.022697
4071,0.353125,-12890.54424778761,24629.349557522124,1.0,0.975168,1.032669,3.366257,,0.068374,0.146337,0.342905,,3,0.128668
4072,0.286875,-1836.502178649236,24997.722222222223,1.0,-0.046473,-0.024189,0.052131,0.079928,0.0,0.0,0.00531,0.003601,4,0.002588
4074,0.11625,2046.6774193548408,25141.89784946237,1.0,1.010951,0.544899,,,0.070882,0.077216,,,2,0.02962
4092,0.0875,8211.107142857145,24821.92857142857,1.0,,4.188609,,,,0.593559,,,1,0.118712
4134,0.304375,-9239.360369609858,24892.132443531827,1.0,-0.21947,-0.146129,,,0.0,0.0,,,2,0.0
4164,0.0925,-12730.39864864865,24697.29054054054,1.0,0.624044,1.172507,4.533888,,0.043755,0.166153,0.461846,,3,0.157443
4174,1.085,-6571.971774193546,24725.09677419355,1.0,0.169779,0.193311,-0.221232,-0.774455,0.011904,0.027394,0.0,0.0,4,0.00786
4194,0.465625,-19394.6610738255,24661.40604026846,1.0,0.525913,0.390995,2.995175,,0.036874,0.055407,0.305104,,3,0.094732
4216,0.378125,-32573.43388429752,24293.35123966942,1.0,1.043887,,1.668798,,0.073192,,0.169993,,2,0.057137
4227,0.12125,17869.60309278351,24326.917525773195,1.0,-0.202377,-0.190042,-0.06673,0.006001,0.0,0.0,0.0,0.00027,4,9.4e-05
4232,0.335,3306.542910447766,24689.212686567163,1.0,1.08566,0.692802,,,0.076121,0.098175,,,2,0.034859
4300,0.289375,-12836.623110151188,24182.46544276458,1.0,3.353036,0.774831,,,0.235097,0.1098,,,2,0.068979
4315,0.103125,-19414.439393939392,24235.65151515152,1.0,0.699713,1.398936,2.316362,,0.04906,0.19824,0.235957,,3,0.108449
4359,0.103125,26302.378787878784,23945.80303030303,1.0,-0.13965,-0.093457,-0.133355,0.02564,0.0,0.0,0.0,0.001155,4,0.000404
4379,0.090625,-11396.189655172411,24068.603448275862,1.0,,0.444245,0.745824,-0.233509,,0.062953,0.075974,0.0,3,0.031584
4387,0.129375,-8168.253623188408,24150.13768115942,1.0,0.501614,0.01634,-0.468224,0.588294,0.03517,0.002316,0.0,0.026501,4,0.016773
4459,0.871875,-11856.682795698922,23527.47132616488,1.0,,,1.768038,-0.346485,,,0.180102,0.0,2,0.045026
4490,0.54125,-12208.294457274824,23932.45727482679,1.0,,1.091272,,,,0.154642,,,1,0.030928
4587,0.125625,-17593.6592039801,23424.50497512438,1.0,2.293356,2.450918,3.941806,,0.160798,0.347314,0.401533,,3,0.202006
4593,0.201875,-10392.52786377709,23517.760061919504,1.0,,,,,,,,,0,0.0
4603,0.095,-10751.81578947368,23454.11842105264,1.0,,,,,,,,,0,0.0
4657,0.733125,-22413.756606990624,22953.16410912191,1.0,0.709869,0.780698,-0.152185,0.584507,0.049772,0.110631,0.0,0.02633,4,0.041296
4681,0.11,-19759.30681818182,23178.767045454548,1.0,1.514982,1.243552,,,0.106222,0.176221,,,2,0.056489
4701,0.08625,-36593.97826086957,22982.565217391304,1.0,0.530248,0.133211,0.9858,0.382852,0.037178,0.018877,0.100419,0.017246,4,0.042352
4730,0.095,-36974.01973684211,23077.638157894737,1.0,0.460015,-0.10242,0.798994,,0.032254,0.0,0.08139,,3,0.026798
4751,0.57875,-18777.76781857452,22905.73758099352,1.0,0.257746,,,,0.018072,,,,1,0.003614
