region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
22303,-30173.8026874116,-28246.88330975955,0.441875,41.3321,8.1353,3.237,22.0093,7.1156,2.1866,-4888.5606,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22319,14977.126970227677,-27809.657618213663,0.356875,31.5869,6.9256,3.4745,22.3813,5.4174,1.9144,-598.5297,1.0,1.0,0.0,0.015762,1.0,QUALIFIED
22351,-30881.17590987869,-28217.30762564992,0.360625,41.8313,3.8506,2.6978,17.8457,2.8838,1.6444,-4946.8351,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22355,-1068.9725848563976,-28222.67232375979,0.239375,28.2434,18.2142,2.5222,25.3851,16.4528,0.9832,-793.7343,1.0,0.0,0.0,1.0,1.0,QUALIFIED
22360,-33977.8719879518,-28475.02710843373,0.415,44.3319,5.0548,3.368,25.9596,4.4949,3.1637,-4941.78,1.0,0.9648,0.1681,1.0,1.0,QUALIFIED
22361,-28334.25912408759,-28315.558394160587,0.3425,40.0575,4.3304,2.4908,23.7693,2.8588,0.7847,-4720.3567,1.0,0.9957,0.0411,1.0,1.0,QUALIFIED
22377,-27408.237260402057,-28891.93805516596,1.336875,39.8241,7.1417,2.7351,19.2946,6.1166,1.7703,-4682.9081,1.0,0.9999,0.0043,1.0,1.0,QUALIFIED
22379,-325.2863247863206,-28357.08547008547,0.14625,28.3594,19.1567,2.3651,25.2254,17.3671,1.1666,-697.273,1.0,0.0,0.0,1.0,1.0,QUALIFIED
22383,-31840.67857142857,-28427.625,0.105,42.6844,4.3042,3.0116,13.0808,2.7205,1.128,-4955.9169,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22384,-29243.634715025903,-28421.46891191709,0.603125,40.7795,7.7797,3.4185,25.7691,6.6925,2.5947,-4756.053,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22402,-31080.14824120603,-28564.19849246231,0.124375,42.2124,3.0006,1.7838,8.4212,2.9394,1.444,-4942.4529,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22403,-30627.02173913044,-28568.413043478256,0.14375,41.8828,5.9035,2.3675,14.8493,5.0917,2.1328,-4925.6849,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22409,5399.884615384617,-28317.0,0.08125,28.8279,6.8025,3.357,17.9848,6.5341,1.7406,-409.7286,1.0,0.0566,0.1771,1.0,1.0,QUALIFIED
22421,22528.94852941176,-28042.367647058825,0.425,35.9719,12.757,2.7753,23.2781,11.2037,1.5549,1389.0571,1.0,0.0056,0.0574,1.0,1.0,QUALIFIED
22442,-31473.57692307692,-28555.39743589744,0.121875,42.497,4.0202,2.0702,9.7159,3.2437,1.6417,-4952.2862,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22443,-27695.25806451613,-28368.163594470054,0.27125,39.6457,3.7565,2.1587,15.404,3.0981,1.2682,-4726.4548,1.0,0.9968,0.0479,1.0,1.0,QUALIFIED
22491,16997.962214411244,-28504.816344463965,0.355625,33.1889,6.7077,3.4379,21.1966,5.2906,2.9626,-559.9899,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22493,-32293.77689243028,-28762.14940239044,0.31375,43.2452,4.1812,2.828,14.5985,3.5099,2.208,-4955.7225,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22495,-2666.407079646022,-27909.45575221238,0.70625,28.037,14.2737,3.3341,25.0005,12.735,2.3937,-873.1838,1.0,0.001,0.0212,1.0,1.0,QUALIFIED
22496,5476.66262975779,-28596.039792387543,0.180625,29.1163,10.7,4.4733,23.6004,9.665,3.7221,-437.3819,1.0,0.0634,0.2009,1.0,1.0,QUALIFIED
22504,17493.015625,-28767.9375,0.2,33.6697,7.745,3.4821,17.7556,6.8769,2.6915,-535.7126,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22527,15665.611111111117,-28724.22222222222,0.1125,32.7191,4.0514,2.251,10.8899,3.7668,1.3671,-565.8964,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22529,-33049.3726042841,-28948.59808342728,0.554375,43.9349,4.6513,3.8775,29.2273,3.475,1.8083,-4960.4626,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22532,-28152.03846153846,-28783.73076923077,0.1625,40.2622,5.4261,2.1205,13.5133,4.524,1.0693,-4735.6435,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22541,-29613.049309664697,-28879.80078895464,0.63375,41.3639,7.9893,2.7184,20.4886,6.9544,1.8341,-4810.9664,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22546,16017.65217391304,-28697.0,0.14375,32.8653,6.7439,3.794,22.0382,4.5955,1.6688,-579.8621,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22547,16350.668224299065,-28604.03938584779,0.468125,32.9481,6.9775,4.8148,27.0812,5.1462,2.4882,-574.2635,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22566,16770.8133640553,-28885.559907834104,0.135625,33.4018,3.5123,1.7113,8.1659,3.0047,1.0101,-557.1342,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22606,22992.37234042553,-29084.712765957447,0.146875,37.0759,11.2034,3.4171,20.9335,10.0692,2.1499,1183.4461,1.0,0.0044,0.0461,0.842553,1.0,QUALIFIED
22625,28183.03333333333,-28801.966666666674,0.234375,40.2976,10.521,3.3323,21.3532,9.6309,2.0483,1304.6768,1.0,0.065,0.2172,0.0,1.0,QUALIFIED
22646,-28797.52486678508,-29157.27087033748,0.351875,40.981,5.7528,3.283,17.9367,4.3292,1.6545,-4734.4507,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22702,12750.09322033899,-28920.60169491525,0.184375,31.6071,13.0368,4.5766,22.3456,11.3742,3.5567,-163.3713,1.0,0.8766,0.311,0.589831,1.0,QUALIFIED
22739,-25388.14367816092,-29260.706896551725,0.10875,38.7395,3.8005,2.1131,11.1584,3.3885,1.3971,-4579.0731,1.0,0.9389,0.2006,1.0,1.0,QUALIFIED
22752,-12649.205179282872,-29173.90239043825,0.156875,31.7984,7.8937,3.237,21.4847,6.4347,1.7215,-684.0231,1.0,0.0674,0.2359,1.0,1.0,QUALIFIED
22756,17428.546762589925,-29261.730215827338,0.17375,34.0595,7.8229,3.568,19.4988,6.4061,1.6091,-526.9656,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22792,-21819.25,-28893.05598669623,1.1275,36.2063,12.3096,2.9484,27.6004,10.8403,1.644,-3999.2985,1.0,0.0411,0.1604,1.0,1.0,QUALIFIED
22826,16758.262886597935,-29489.577319587625,0.12125,33.9193,7.034,3.1676,17.037,6.2902,2.333,-534.7984,1.0,1.0,0.0,1.0,1.0,QUALIFIED
22843,-5306.430656934303,-29760.175182481747,0.17125,30.23,5.1416,2.7543,17.0955,4.8035,1.7288,-1695.4063,1.0,0.1387,0.2932,1.0,1.0,QUALIFIED
22854,4138.32488479263,-29407.190092165896,1.085,29.6975,12.3172,4.3151,29.1409,10.8846,3.3181,-840.2208,1.0,0.0476,0.1768,0.857143,1.0,QUALIFIED
22876,-13886.601598173516,-29926.26940639269,0.5475,32.9914,11.541,4.9218,27.4255,10.4242,3.8385,-836.7673,1.0,0.1282,0.2804,1.0,1.0,QUALIFIED
22892,4528.071428571428,-29601.37969924812,0.083125,29.9463,12.563,2.6864,18.0201,11.2613,1.3801,-799.8063,1.0,0.062,0.1931,0.526316,1.0,QUALIFIED
22927,13824.127791563276,-30008.37096774194,0.251875,33.0402,8.5024,4.0127,27.0277,7.6985,3.5234,-123.3142,1.0,0.1857,0.3352,1.0,1.0,QUALIFIED
22956,-11650.721483942412,-30283.414728682168,0.564375,32.4475,15.5118,4.2627,27.2287,13.6336,2.4108,-903.6372,1.0,0.0307,0.1536,1.0,1.0,QUALIFIED
22962,-33371.243639921726,-30177.92465753424,0.319375,44.9927,6.49,3.8463,23.2714,5.2415,2.4442,-4955.2709,1.0,1.0,0.0,1.0,1.0,QUALIFIED
23035,16227.167682926824,-29904.949695121963,0.41,34.0246,8.6664,4.1711,23.5445,7.7028,3.4594,-460.1409,1.0,1.0,0.0,1.0,1.0,QUALIFIED
23070,-28156.04885404101,-29945.0066344994,0.518125,41.1031,11.5606,2.7497,25.5574,9.789,1.3497,-4634.3241,1.0,1.0,0.0,1.0,1.0,QUALIFIED
23080,-9957.678217821784,-30435.48629093678,0.820625,32.0233,9.3696,4.5662,27.8563,7.9309,2.7518,-1246.4591,1.0,0.0259,0.1311,1.0,1.0,QUALIFIED
23093,-26696.66745283019,-30320.431603773584,0.795,40.3986,9.1339,4.5798,29.656,7.9744,3.6423,-4464.5731,1.0,0.8625,0.3273,1.0,1.0,QUALIFIED
23145,-27084.27192982456,-30619.236842105267,0.1425,40.8791,4.3532,2.7788,14.1065,3.9984,2.0826,-4447.3872,1.0,0.9179,0.2188,1.0,1.0,QUALIFIED
23149,-6904.693548387098,-30753.612903225803,0.19375,31.5196,7.6939,3.5486,17.109,7.0849,2.2502,-1708.2741,1.0,0.0308,0.1339,1.0,1.0,QUALIFIED
23262,-9431.354523950322,-31225.10615020698,2.11375,32.6187,10.5236,4.7656,29.7519,9.0222,3.7423,-1355.481,1.0,0.0241,0.1264,1.0,1.0,QUALIFIED
23316,14718.885593220344,-31175.45338983051,0.1475,34.4761,6.8448,4.5686,20.6791,6.4666,4.0092,-76.4971,1.0,0.0908,0.2417,1.0,1.0,QUALIFIED
23321,-2904.5123456790097,-31166.78395061729,0.455625,31.3023,9.9617,2.5063,17.436,8.6976,1.6873,-1675.3607,1.0,0.0364,0.161,0.890261,1.0,QUALIFIED
23327,-8283.015337423312,-31164.99079754601,0.101875,32.2473,10.3252,3.4691,21.9137,9.1131,1.3728,-1504.0861,1.0,0.014,0.1109,1.0,1.0,QUALIFIED
23395,-1160.9234527687297,-31108.457654723126,2.878125,31.1306,11.6884,3.9906,26.9295,10.29,3.1916,-1599.9707,1.0,0.0104,0.0851,0.406515,1.0,QUALIFIED
23415,-8651.577097505666,-31303.41156462585,0.275625,32.4773,9.6025,3.0861,21.5546,8.3518,1.9674,-1451.1398,1.0,0.01,0.0872,1.0,1.0,QUALIFIED
23455,-6376.323045267491,-31575.32304526749,0.151875,32.2131,6.2269,4.0157,19.3937,5.185,3.0347,-1773.8339,1.0,0.1641,0.3094,1.0,1.0,QUALIFIED
23522,1850.253768844217,-32147.615577889446,0.124375,32.2013,6.1954,3.3632,27.4507,5.8568,2.4503,-1604.9282,1.0,0.123,0.2619,0.0,1.0,QUALIFIED
23583,-8820.232937685461,-32109.663204747776,0.210625,33.2994,5.193,2.4341,13.0121,4.7289,1.6189,-1490.8045,1.0,0.1002,0.2408,1.0,1.0,QUALIFIED
23610,-23183.21604938272,-32143.944444444453,0.10125,39.6321,15.0792,2.2189,20.3259,13.9614,1.556,-4506.0128,1.0,0.0,0.0,1.0,1.0,QUALIFIED
23614,1346.2839805825206,-32132.995145631063,0.2575,32.1617,10.0054,2.8828,28.8466,9.0497,1.7556,-1637.5858,1.0,0.1092,0.2472,0.0,1.0,QUALIFIED
23627,2509.792887029289,-32081.90585774058,0.746875,32.1805,7.6003,3.9634,21.7601,6.5564,2.9058,-1621.1548,1.0,0.1107,0.2611,0.029289,1.0,QUALIFIED
23628,17038.250000000007,-32324.84090909091,0.1375,36.541,5.1212,2.5457,12.0277,4.6527,2.2714,4.7405,1.0,0.0935,0.2546,0.790909,1.0,QUALIFIED
23663,-6820.55051590714,-31772.742691315565,2.9075,32.497,8.6134,4.5257,29.1747,7.1702,3.1766,-1744.8073,1.0,0.1479,0.3171,1.0,1.0,QUALIFIED
23664,-1053.4872673849168,-32436.179725759062,0.638125,32.4538,5.1477,2.8923,18.6571,4.2033,1.9347,-1801.0314,1.0,0.1646,0.3321,0.0,1.0,QUALIFIED
23778,-1434.2786259541972,-32967.82061068702,0.081875,32.9995,4.4505,2.5262,15.9803,3.5781,1.1231,-1805.9789,1.0,0.1331,0.2775,0.0,1.0,QUALIFIED
23904,-228.2777777777737,-33230.7091503268,0.095625,33.232,5.899,2.7354,13.7613,4.3743,1.2531,-1792.1522,1.0,0.8277,0.3331,0.0,1.0,QUALIFIED
23911,-6543.718954248368,-33403.01307189543,0.19125,34.0383,5.6667,3.4695,17.9783,4.2595,1.8648,-1807.9878,1.0,0.7834,0.3497,0.0,1.0,QUALIFIED
23915,-315.8100775193816,-33492.523255813954,0.080625,33.4945,4.005,2.0453,11.9082,3.1147,1.2169,-1792.334,1.0,0.8012,0.3134,0.0,1.0,QUALIFIED
23960,8656.586614173226,-33657.86614173227,0.15875,34.7539,6.2632,1.9921,11.3729,5.5371,1.4527,-2890.92,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24000,7868.071428571435,-33814.857142857145,0.0875,34.7188,2.9122,1.4141,6.5784,2.6411,1.0723,-2919.7211,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24017,9405.493803622492,-34012.98903717825,1.31125,35.2901,8.1222,4.0312,21.8062,7.0385,3.2839,-2835.3251,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24032,-26714.01304945055,-34188.03021978022,0.91,43.3874,6.2217,3.6427,27.7142,5.0594,2.5044,-5748.8302,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24038,21211.170020120728,-33993.061368209266,0.310625,40.0687,6.0624,3.1612,18.4378,5.4122,2.0216,-411.5921,1.0,0.0266,0.1264,0.0,1.0,QUALIFIED
24045,6826.950980392154,-33885.03921568628,0.1275,34.5665,5.9392,3.354,18.7625,4.8474,2.8516,-2908.7374,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24063,8365.249414519902,-33774.90983606556,0.53375,34.796,6.5223,3.6778,18.9633,5.6934,3.038,-2897.3404,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24069,-10613.769230769234,-34137.769230769234,0.08125,35.75,11.6936,3.3041,19.0175,10.1824,1.7054,-578.1652,1.0,0.0086,0.0786,1.0,1.0,QUALIFIED
24086,-2692.1666666666715,-34071.72222222222,0.106875,34.1784,4.2276,2.4101,14.1117,3.5996,2.1176,-1831.0781,1.0,0.822,0.3296,0.0,1.0,QUALIFIED
24096,10287.080645161288,-34285.14516129032,0.096875,35.7958,4.6729,1.8664,9.6174,4.5568,1.4028,-2888.9747,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24102,-5725.916666666664,-34166.30555555556,0.1125,34.6432,5.2983,3.0768,16.7709,4.7684,1.8512,-1819.1062,1.0,0.8087,0.3204,0.0,1.0,QUALIFIED
24116,6328.445601074542,-34070.75587642714,0.930625,34.6541,5.2649,3.3792,21.1505,4.3345,2.7238,-2897.1509,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24117,7995.640939597317,-34159.90268456376,0.093125,35.0838,4.9636,2.5363,14.4573,3.825,1.2906,-2924.3071,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24118,-27149.827956989247,-34450.30645161291,0.2325,43.8628,6.3064,3.6927,19.0654,4.4304,2.5089,-5763.9343,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24132,7128.927549194988,-34295.29606440071,0.349375,35.029,4.6519,2.807,19.1946,3.7865,1.707,-2916.6816,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24134,-28557.759450171823,-33973.812714776635,0.36375,44.3821,4.1339,2.1821,16.2977,3.7316,1.8186,-5742.3449,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24164,-2818.5869565217363,-34591.41304347826,0.359375,34.7065,5.1005,3.2724,23.9728,3.9439,2.6103,-1836.6276,1.0,0.9016,0.2551,0.0,1.0,QUALIFIED
24165,-24806.024079320112,-34470.17988668555,0.220625,42.4681,8.2665,3.4141,21.4621,6.9443,2.0676,-5698.7866,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24213,-25794.78260869565,-34345.19565217392,0.71875,42.9531,7.751,3.7057,29.4459,6.3054,2.3678,-5735.2889,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24214,-25852.59580838324,-34626.59580838322,0.104375,43.213,4.3715,2.8407,14.3391,3.1069,0.9463,-5751.6879,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24219,8300.833992094864,-34573.56126482214,0.31625,35.5567,5.3338,3.4588,17.7018,4.0912,1.9517,-2938.7094,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24223,-3100.271689497713,-34693.33561643836,0.136875,34.832,7.338,4.0495,24.2455,4.9357,1.3226,-1843.3394,1.0,0.9814,0.1,0.0,1.0,QUALIFIED
24224,5690.129011553276,-35054.57060333762,0.486875,35.514,5.8661,3.2642,22.8719,4.9662,2.7752,-2917.4908,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24238,-3340.8543307086657,-34636.31102362204,0.079375,34.7975,3.6923,2.3229,12.0842,3.3386,1.4473,-1835.7575,1.0,0.9975,0.0206,0.0,1.0,QUALIFIED
24245,5678.061452513968,-34457.460893854746,0.22375,34.9227,4.0882,2.0109,13.2259,3.198,0.8821,-2893.9192,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24246,10323.969496021222,-34739.75198938993,0.235625,36.242,4.7646,3.0477,17.3398,3.5094,1.6354,-2912.5533,1.0,1.0,0.0,0.625995,1.0,QUALIFIED
24269,-24877.516129032258,-34841.53629032259,0.155,42.8116,5.85,3.2717,16.6532,4.7575,2.0475,-5725.1077,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24275,-3764.906779661018,-34914.471751412435,0.110625,35.1173,4.4054,2.1296,10.6316,3.2138,1.3144,-1829.506,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24279,10708.758177570096,-34857.443925233645,0.535,36.4659,5.24,2.9558,17.8299,4.1482,2.2069,-2901.314,1.0,1.0,0.0,0.247664,1.0,QUALIFIED
24281,-24692.4776119403,-34824.5,0.08375,42.6904,5.9087,2.8159,12.5862,4.6363,1.1168,-5714.1982,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24289,7053.731625835186,-34846.270601336306,0.280625,35.5536,4.3268,2.7666,17.7099,3.5638,1.8689,-2925.3219,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24294,-24271.82523148148,-35367.179398148146,0.54,42.8949,6.899,3.9913,29.9832,5.2266,1.9399,-5711.11,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24305,9774.281341107868,-34605.84110787172,0.214375,35.9603,8.0615,2.9485,17.1278,6.8096,1.8494,-2873.5191,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24311,-26494.25,-34780.125,0.1,43.722,5.565,2.739,14.2107,4.1575,0.9043,-5761.1885,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24312,7730.031984334208,-34883.883159268924,0.9575,35.7307,4.2663,3.3768,24.0718,3.0475,1.7878,-2934.3796,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24313,9515.07788944724,-34862.31407035176,0.124375,36.1381,5.7373,2.2793,10.9141,4.551,1.4304,-2858.8555,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24316,-25752.82300884956,-35004.58849557521,0.14125,43.4573,4.17,2.2174,10.4354,3.264,0.789,-5755.7995,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24325,-681.6214953271046,-35117.58411214953,0.334375,35.1247,10.3746,3.8301,20.1626,8.4784,2.6864,-1847.1949,1.0,0.9967,0.0488,0.957009,1.0,QUALIFIED
24330,26522.65789473684,-35076.21052631579,0.11875,43.9756,6.5518,2.2268,14.3978,5.6688,0.9737,-695.7246,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24337,-10246.214285714284,-34781.6768707483,0.459375,36.2598,11.2388,4.5203,28.0069,9.8738,2.8032,-536.4046,1.0,0.1908,0.3436,1.0,1.0,QUALIFIED
24340,5039.70655270655,-34716.05982905983,0.43875,35.0805,4.8482,2.7078,15.6408,3.9554,1.9901,-2894.652,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24343,-4581.034351145034,-35042.756997455464,0.245625,35.3414,5.6491,2.8977,14.6384,4.6222,1.9603,-1819.8036,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24365,-25096.264272559853,-35071.921731123395,0.339375,43.1262,5.5513,4.0073,27.7166,4.3482,2.5115,-5738.6703,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24367,-3848.372340425536,-35200.56382978724,0.088125,35.4107,9.0396,4.212,16.888,7.0257,2.1019,-1835.9313,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24372,-27017.010416666668,-35125.85416666667,0.3,44.3142,7.1846,4.5249,23.6731,5.6126,3.0058,-5770.6182,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24419,5134.8540772532215,-35471.38841201717,0.29125,35.8417,4.4761,2.7083,20.4811,3.8506,2.5045,-2917.6373,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24422,-21281.24398249453,-35252.78227571116,0.285625,41.1784,18.6795,2.5093,25.7346,16.9307,1.6616,-5282.5765,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24449,-25895.616861435727,-35299.353923205344,0.74875,43.7794,5.7667,4.1843,24.3009,4.7734,3.1776,-5755.5526,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24452,8620.018867924533,-34893.78066037735,0.53,35.9433,7.4531,4.9783,23.6566,6.3155,3.9944,-2917.8368,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24468,10242.891719745225,-35349.4203821656,0.19625,36.8041,6.1558,3.43,16.1217,4.7633,1.861,-2926.7605,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24472,-2627.123376623378,-35655.344155844155,0.09625,35.7525,5.4946,2.913,16.3199,5.0593,2.3647,-1843.6166,1.0,0.9366,0.1943,0.0,1.0,QUALIFIED
24475,-2316.0357142857174,-35609.5,0.0875,35.6852,8.6985,3.7319,22.0511,6.3536,1.7996,-1858.6171,1.0,0.912,0.2492,0.035714,1.0,QUALIFIED
24486,6796.659090909088,-35511.621212121216,0.0825,36.1568,4.0414,3.023,14.346,3.4212,1.7624,-2940.0182,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24487,8783.909340659338,-35387.206043956045,0.2275,36.4617,4.9332,2.8712,17.3383,3.9047,1.513,-2900.52,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24488,9273.157289002564,-35223.34910485933,0.48875,36.4242,5.162,2.6211,15.1959,4.2586,1.9,-2873.9668,1.0,1.0,0.0,0.754476,1.0,QUALIFIED
24489,11331.82519422863,-35170.72641509434,0.563125,36.9518,5.3446,3.2885,19.6323,4.5923,2.8445,-2887.4791,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24497,7808.220930232565,-35487.678294573634,0.080625,36.3371,3.8303,2.2838,11.5519,3.0277,1.241,-2945.3891,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24503,-3621.455882352937,-35513.5294117647,1.0625,35.6981,7.1496,4.8475,25.6545,5.8979,3.8377,-1817.017,1.0,0.9933,0.0628,0.0,1.0,QUALIFIED
24521,-27030.28395061728,-35757.83333333334,0.10125,44.8249,4.411,2.7681,17.9828,4.2123,1.9513,-5765.8454,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24525,4475.608870967742,-34958.89516129032,0.775,35.2448,8.4229,3.9507,22.5337,7.2881,3.3117,-2853.7994,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24527,-27397.09940209268,-35540.12032884902,0.418125,44.8744,6.7001,4.5289,27.2976,5.3287,3.9879,-5772.6015,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24529,-2900.7659574468125,-35834.207446808505,0.1175,35.9519,5.3276,2.6444,13.9529,3.7881,1.4529,-1849.2849,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24530,7150.306451612902,-35578.5770609319,0.34875,36.2906,2.6097,1.8106,10.178,1.8764,0.9534,-2937.1116,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24537,10987.207182320446,-35647.059852670354,0.339375,37.3025,4.7449,2.8903,15.9673,3.6514,1.6577,-2892.8173,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24546,24977.02808988764,-35893.32022471911,0.166875,43.7292,8.6292,3.5487,28.5196,7.363,1.5925,-896.1658,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24547,-23245.514245014245,-35733.18945868946,0.219375,42.6289,7.3069,3.3228,14.488,6.3765,2.6601,-5668.9969,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24556,935.427152317876,-35693.04304635762,0.094375,35.7058,7.7332,3.9543,18.2981,7.323,3.2423,-1896.5563,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24558,-25406.39285714285,-35789.678571428565,0.175,43.8907,8.5085,3.2737,16.2372,7.3009,1.8069,-5774.672,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24560,24384.2667638484,-35916.62827988337,0.214375,43.4126,7.7359,3.9181,18.0149,6.2984,2.6128,-935.353,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24569,8120.4409594096,-35804.06642066421,0.33875,36.714,5.111,3.3595,18.4222,3.9738,2.2134,-2929.3336,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24578,-994.2250996015936,-35809.85856573706,0.156875,35.8241,10.7689,4.001,20.626,9.7711,3.1757,-1891.6497,1.0,0.9337,0.2321,1.0,1.0,QUALIFIED
24579,6818.007751937992,-36021.3992248062,0.16125,36.6616,5.0838,4.9918,24.5714,3.1551,1.9022,-2941.2971,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24584,-26554.84065934065,-35861.58791208791,0.284375,44.6231,4.9453,3.9911,22.3437,4.2893,3.1195,-5760.1505,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24587,8789.169421487597,-36008.900826446275,0.45375,37.0666,4.856,2.3546,15.8193,3.8399,1.475,-2911.0439,1.0,1.0,0.0,0.363636,1.0,QUALIFIED
24603,-2588.892857142855,-36014.5,0.0875,36.1079,4.4651,2.1218,10.6717,3.6404,0.6964,-1848.9417,1.0,0.9749,0.1339,0.25,1.0,QUALIFIED
24608,-24802.64285714286,-35982.928571428565,0.109375,43.703,4.7291,3.7823,22.8699,4.2242,2.889,-5739.6039,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24627,10122.885236447515,-35584.64994232987,0.541875,36.9971,6.4169,2.7944,15.5604,5.2428,1.821,-2908.5927,1.0,1.0,0.0,0.087659,1.0,QUALIFIED
24628,12336.72826086956,-36085.233695652176,0.115,38.1364,4.0768,1.8919,11.9079,3.3632,0.7436,-2839.8267,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24643,9463.143533123024,-35942.034174553104,0.594375,37.1675,4.99,2.8907,21.2421,3.9072,1.7432,-2889.5015,1.0,1.0,0.0,0.014721,1.0,QUALIFIED
24653,3613.560887512896,-35729.2987616099,0.605625,35.9121,7.4127,4.3202,22.7502,6.3415,3.5385,-2835.5664,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24664,-26056.65577889448,-36311.64405360134,0.373125,44.6933,4.7188,3.1871,16.6028,3.6221,2.1811,-5754.8596,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24678,6189.465397923879,-36354.08477508651,0.180625,36.8778,5.6803,3.5961,15.8775,4.3816,2.0297,-2936.1041,1.0,1.0,0.0,1.0,1.0,QUALIFIED
24679,12106.491525423737,-36485.16384180791,0.22125,38.4419,3.6733,2.5099,14.8238,2.971,1.3922,-2823.8966,1.0,1.0,0.0,0.0,1.0,QUALIFIED
24682,-20660.889610389608,-36116.22077922078,0.09625,41.6085,11.5865,2.0354,18.0011,11.256,1.6425,-5412.7904,1.0,1.0,0.0,1.0,1.0,QUALIFIED
